a_x a_y a_z g_x g_y g_z
".02,-0.01,0.01"
"413880,1.05,1.52,-9.69,0.02,-0.02,0.01"
"413884,1.08,1.57,-9.71,0.02,-0.02,0.01"
"413889,1.09,1.64,-9.71,0.02,-0.02,0.01"
"413893,1.00,1.61,-9.74,0.02,-0.01,0.01"
"413897,1.06,1.58,-9.75,0.02,-0.02,0.01"
"413902,1.07,1.55,-9.75,0.02,-0.02,0.01"
"413907,1.09,1.56,-9.69,0.02,-0.02,0.01"
"413911,1.09,1.63,-9.79,0.02,-0.02,0.01"
"413916,1.05,1.51,-9.71,0.02,-0.01,0.01"
"413921,1.09,1.49,-9.75,0.02,-0.02,0.01"
"413925,1.06,1.52,-9.75,0.02,-0.02,0.01"
"413930,1.09,1.55,-9.71,0.02,-0.02,0.01"
"413934,1.10,1.56,-9.71,0.02,-0.02,0.01"
"413938,1.01,1.62,-9.71,0.02,-0.02,0.01"
"413944,1.10,1.58,-9.72,0.02,-0.02,0.00"
"413948,1.02,1.55,-9.77,0.02,-0.02,0.01"
"413953,1.07,1.55,-9.74,0.02,-0.02,0.01"
"413957,1.06,1.49,-9.77,0.02,-0.02,0.01"
"413961,1.05,1.57,-9.66,0.02,-0.02,0.00"
"413966,1.05,1.55,-9.69,0.02,-0.02,0.00"
"413970,1.19,1.55,-9.69,0.02,-0.02,0.01"
"414031,1.05,1.62,-9.74,0.02,-0.02,0.00"
"414036,1.05,1.59,-9.79,0.02,-0.02,0.00"
"414041,1.12,1.58,-9.76,0.02,-0.02,0.00"
"414045,1.09,1.59,-9.75,0.02,-0.01,0.00"
"414049,1.07,1.57,-9.72,0.02,-0.02,0.00"
"414054,1.06,1.63,-9.72,0.02,-0.02,0.00"
"414058,1.01,1.59,-9.77,0.02,-0.02,0.00"
"414063,1.07,1.65,-9.73,0.02,-0.02,0.00"
"414067,1.02,1.61,-9.72,0.02,-0.02,0.00"
"414072,1.09,1.46,-9.71,0.02,-0.02,0.00"
"414078,1.14,1.64,-9.64,0.02,-0.02,0.00"
"414082,1.02,1.58,-9.74,0.02,-0.02,0.00"
"414087,1.06,1.60,-9.81,0.02,-0.02,0.00"
"414092,1.05,1.53,-9.70,0.02,-0.02,0.00"
"414098,1.07,1.61,-9.71,0.02,-0.02,0.00"
"414102,1.02,1.63,-9.78,0.02,-0.02,0.00"
"414106,0.56,1.21,-9.57,0.02,-0.02,0.01"
"414111,-1.15,-3.00,-10.23,0.09,-0.04,0.04"
"414115,-2.45,-12.88,-9.54,0.54,-0.12,-0.03"
"414120,-1.81,-13.41,-15.57,0.99,0.07,-0.32"
"414125,-4.55,-9.16,-13.31,0.74,0.01,-0.31"
"414129,0.73,-4.53,-13.77,0.42,-0.21,-0.03"
"414134,4.05,8.62,-18.23,0.11,-0.12,0.21"
"414138,9.91,15.70,-18.86,-0.12,0.43,0.15"
"414143,7.17,22.12,-15.21,-0.42,0.97,-0.10"
"414182,1.30,5.17,-6.07,0.37,-1.58,0.06"
"414188,2.05,0.81,-9.94,0.54,-1.52,0.10"
"414193,9.13,-8.36,-28.80,0.91,-0.87,-0.07"
"414198,-7.26,-7.30,-7.65,0.40,0.75,-0.72"
"414204,4.13,-4.42,-15.43,-0.56,0.32,-0.51"
"414208,-3.24,-2.42,-13.98,-0.76,0.55,-0.21"
"414213,0.40,-2.89,-8.87,-0.21,-0.16,-0.05"
"414218,-1.74,-0.06,-10.58,0.29,-0.38,-0.12"
"414223,-1.14,-0.37,-12.64,0.05,-0.15,-0.06"
"414227,0.04,0.87,-9.05,-0.14,0.05,-0.26"
"414232,1.51,4.77,-10.81,-0.20,0.30,-0.36"
"414237,1.90,6.37,-10.31,-0.29,0.39,-0.36"
"414242,2.82,7.93,-9.83,-0.30,0.39,-0.35"
"414246,3.53,9.52,-9.40,-0.37,0.43,-0.34"
"414251,3.68,10.40,-8.43,-0.45,0.44,-0.32"
"414256,3.60,10.62,-7.01,-0.47,0.38,-0.31"
"414260,2.89,10.28,-6.13,-0.43,0.25,-0.31"
"414265,2.10,8.41,-6.67,-0.36,0.01,-0.28"
"414270,1.61,6.93,-7.31,-0.25,-0.24,-0.21"
"414275,1.17,3.65,-8.88,-0.03,-0.58,-0.15"
"414282,4.13,-3.75,-17.51,0.15,-0.51,-0.14"
"414287,-2.15,-6.94,-12.63,-0.03,0.28,-0.50"
"414292,1.16,-2.12,-11.17,-0.41,0.30,-0.50"
"414298,-1.05,-1.03,-8.15,-0.68,0.32,-0.24"
"414302,-0.28,-1.08,-7.70,-0.29,-0.11,-0.15"
"414309,-0.69,0.15,-10.39,-0.25,-0.07,-0.20"
"414315,0.87,0.44,-9.73,-0.37,0.19,-0.34"
"414320,1.45,3.09,-9.71,-0.39,0.26,-0.37"
"414324,1.63,4.20,-8.93,-0.45,0.25,-0.31"
"414329,1.66,4.89,-9.04,-0.44,0.16,-0.28"
"414335,1.83,5.54,-9.33,-0.44,0.12,-0.27"
"414340,1.86,5.31,-9.18,-0.44,0.12,-0.29"
"414345,1.66,4.55,-9.60,-0.41,0.08,-0.30"
"414350,1.49,3.56,-9.89,-0.37,0.03,-0.28"
"414354,1.44,2.42,-11.03,-0.29,-0.06,-0.26"
"414359,1.53,-0.44,-13.06,-0.24,-0.03,-0.28"
"414364,0.59,-1.54,-12.85,-0.30,0.12,-0.35"
"414369,0.29,-1.04,-11.86,-0.42,0.18,-0.35"
"414373,-0.24,-0.65,-10.99,-0.43,0.10,-0.27"
"414378,-0.43,-0.79,-11.18,-0.35,-0.00,-0.24"
"414383,-0.56,-0.63,-10.98,-0.32,0.01,-0.26"
"414388,-0.22,-0.13,-10.53,-0.33,0.05,-0.28"
"414392,0.30,0.27,-10.06,-0.32,0.07,-0.30"
"414398,1.04,1.26,-9.99,-0.33,0.07,-0.29"
"414403,1.50,1.69,-9.55,-0.33,0.07,-0.29"
"414407,1.77,2.10,-9.32,-0.33,0.06,-0.29"
"414412,1.87,2.30,-8.61,-0.33,0.06,-0.28"
"414417,1.85,2.23,-8.28,-0.32,0.05,-0.27"
"414421,1.55,1.78,-8.09,-0.32,0.04,-0.26"
"414622,1.10,2.92,-8.65,0.17,-0.01,-0.22"
"414627,1.29,3.04,-8.29,0.16,-0.01,-0.23"
"414632,1.35,3.19,-8.22,0.15,-0.01,-0.23"
"414636,1.47,3.01,-8.18,0.13,-0.01,-0.23"
"414641,1.52,2.95,-8.61,0.13,-0.01,-0.23"
"414646,1.64,2.90,-8.82,0.11,0.01,-0.24"
"414650,1.67,2.90,-8.89,0.10,0.02,-0.24"
"414656,1.49,3.04,-9.36,0.08,0.00,-0.22"
"414661,1.38,3.03,-9.61,0.07,0.00,-0.22"
"414665,1.14,3.05,-9.81,0.05,0.01,-0.22"
"414670,1.03,3.14,-10.10,0.03,0.01,-0.23"
"414675,1.04,3.11,-10.24,0.02,0.02,-0.23"
"414679,0.98,3.27,-10.39,0.02,0.01,-0.24"
"414683,1.13,3.41,-10.50,0.00,0.01,-0.24"
"414689,1.25,3.40,-10.45,-0.02,0.02,-0.25"
"414693,1.44,3.53,-10.58,-0.03,0.03,-0.25"
"414699,1.63,3.58,-9.75,-0.05,0.03,-0.26"
"414704,1.70,3.68,-9.38,-0.07,0.04,-0.26"
"414708,1.78,3.79,-9.42,-0.10,0.04,-0.27"
"414714,1.08,3.48,-8.85,-0.11,0.03,-0.25"
"414718,1.63,2.78,-9.03,-0.11,0.03,-0.26"
"414724,1.24,2.08,-8.82,-0.10,0.05,-0.27"
"414728,1.43,2.02,-9.05,-0.10,0.02,-0.26"
"414734,1.37,2.01,-9.21,-0.14,0.04,-0.26"
"414738,1.44,1.74,-9.19,-0.15,0.07,-0.27"
"414744,0.59,1.47,-8.60,-0.12,0.04,-0.26"
"414748,0.66,1.36,-9.79,-0.10,0.00,-0.24"
"414753,0.49,1.46,-9.67,-0.14,0.02,-0.24"
"414757,0.84,2.01,-9.55,-0.16,0.05,-0.26"
"414762,0.94,2.45,-9.94,-0.17,0.05,-0.26"
"414766,1.27,2.42,-10.05,-0.18,0.07,-0.28"
"414771,1.56,2.54,-10.13,-0.16,0.06,-0.28"
"414775,1.57,2.46,-10.29,-0.17,0.06,-0.27"
"414787,1.54,2.52,-10.51,-0.19,0.05,-0.27"
"414791,1.47,2.84,-10.72,-0.20,0.05,-0.26"
"414817,0.85,0.50,-10.14,-0.18,0.07,-0.26"
"414823,0.88,0.49,-9.80,-0.17,0.07,-0.28"
"414827,0.57,0.65,-9.72,-0.18,0.07,-0.27"
"414832,1.01,0.57,-9.12,-0.18,0.05,-0.25"
"414837,0.56,0.78,-9.27,-0.16,0.05,-0.25"
"414841,0.95,0.80,-9.49,-0.17,0.05,-0.25"
"414846,0.85,0.68,-8.94,-0.16,0.06,-0.27"
"414850,1.03,0.83,-9.35,-0.15,0.06,-0.27"
"414855,0.99,0.44,-9.36,-0.14,0.06,-0.26"
"414860,1.11,0.45,-9.56,-0.12,0.05,-0.26"
"414870,1.19,0.35,-9.85,-0.11,0.07,-0.26"
"414875,1.19,0.35,-9.79,-0.10,0.06,-0.26"
"414925,0.85,-0.79,-9.64,0.08,0.04,-0.25"
"414929,0.87,-0.78,-9.64,0.10,0.04,-0.25"
"414934,0.82,-0.48,-9.57,0.12,0.01,-0.24"
"414939,1.09,-0.46,-9.40,0.13,0.03,-0.24"
"414944,1.00,-0.88,-9.50,0.15,0.03,-0.24"
"414948,0.91,-0.82,-9.64,0.18,0.04,-0.26"
"414953,1.01,-0.83,-9.72,0.20,0.02,-0.25"
"414958,0.96,-0.50,-9.61,0.20,0.03,-0.24"
"414963,0.85,-0.14,-9.80,0.22,-0.00,-0.22"
"414968,0.78,0.17,-10.08,0.24,-0.00,-0.22"
"414973,0.99,0.30,-9.83,0.23,0.03,-0.23"
"414978,0.95,0.48,-9.74,0.26,0.02,-0.23"
"414982,0.89,0.56,-10.01,0.27,0.02,-0.23"
"414987,0.99,0.64,-9.95,0.27,0.01,-0.23"
"414991,1.00,0.63,-10.21,0.29,0.02,-0.24"
"414996,0.74,0.21,-10.08,0.30,0.02,-0.24"
"415001,0.87,0.32,-10.10,0.31,0.01,-0.23"
"415006,1.04,0.67,-10.22,0.32,0.00,-0.23"
"415010,1.16,0.80,-9.98,0.33,0.01,-0.24"
"415015,1.23,1.06,-10.19,0.32,0.02,-0.24"
"415019,1.41,1.32,-9.97,0.32,0.03,-0.24"
"415024,1.27,1.35,-9.67,0.32,0.02,-0.23"
"415028,1.12,1.65,-9.90,0.34,0.00,-0.23"
"415034,0.92,1.90,-9.76,0.32,-0.00,-0.22"
"415038,0.89,2.18,-9.56,0.31,-0.00,-0.22"
"415043,0.78,2.44,-9.57,0.30,-0.00,-0.23"
"415049,0.99,2.55,-9.49,0.30,0.00,-0.24"
"415053,1.11,2.60,-9.51,0.31,0.01,-0.25"
"415058,1.00,2.63,-9.56,0.30,0.02,-0.26"
"415062,0.96,2.47,-9.66,0.29,0.01,-0.25"
"415066,1.08,2.20,-9.66,0.29,0.01,-0.26"
"415071,0.84,2.52,-9.87,0.28,0.01,-0.26"
"415075,0.93,2.36,-9.92,0.27,0.00,-0.25"
"415080,0.97,2.12,-9.92,0.27,0.00,-0.26"
"415084,1.04,2.37,-10.10,0.27,0.02,-0.27"
"415088,1.14,2.38,-10.03,0.26,0.01,-0.27"
"415133,0.98,2.79,-9.45,0.18,0.01,-0.28"
"415137,1.03,2.62,-9.45,0.17,0.02,-0.28"
"415142,1.10,2.61,-9.48,0.16,0.01,-0.28"
"415146,1.10,2.56,-9.55,0.15,0.01,-0.28"
"415151,1.17,2.41,-9.85,0.14,0.01,-0.28"
"415155,1.28,2.29,-9.85,0.14,0.01,-0.28"
"415161,1.31,2.24,-9.78,0.13,0.03,-0.29"
"415166,1.29,2.29,-9.76,0.13,0.02,-0.28"
"415170,1.22,2.24,-9.71,0.12,0.01,-0.28"
"415175,1.16,2.38,-9.63,0.11,0.01,-0.27"
"415180,1.08,2.47,-9.69,0.11,0.01,-0.28"
"415184,1.13,2.63,-9.63,0.10,0.02,-0.28"
"415189,1.15,2.68,-9.62,0.09,0.02,-0.28"
"415193,1.27,2.82,-9.67,0.08,0.02,-0.29"
"415198,1.25,2.64,-9.58,0.07,0.03,-0.29"
"415202,1.35,2.69,-9.65,0.06,0.03,-0.29"
"415206,1.44,2.47,-9.64,0.06,0.04,-0.29"
"415242,1.44,1.81,-9.95,0.03,0.05,-0.30"
"415246,1.41,1.69,-9.90,0.03,0.06,-0.30"
"415381,0.78,0.06,-9.63,0.25,0.09,-0.27"
"415386,0.76,0.01,-9.69,0.27,0.08,-0.26"
"415391,0.77,0.14,-9.72,0.28,0.08,-0.26"
"415395,0.78,0.18,-9.84,0.29,0.08,-0.26"
"415399,0.85,0.25,-9.94,0.31,0.08,-0.27"
"415404,0.78,0.42,-9.96,0.32,0.07,-0.26"
"415408,0.76,0.78,-9.95,0.32,0.06,-0.26"
"415413,0.80,1.01,-9.94,0.32,0.06,-0.25"
"415417,0.85,0.97,-10.14,0.32,0.06,-0.25"
"415421,0.86,1.18,-10.13,0.33,0.07,-0.26"
"415427,1.10,1.19,-10.05,0.33,0.08,-0.27"
"415432,0.97,1.22,-10.05,0.35,0.07,-0.27"
"415436,0.81,1.09,-10.35,0.35,0.06,-0.26"
"415441,0.83,1.09,-9.72,0.35,0.06,-0.25"
"415472,0.84,1.95,-9.85,0.35,0.06,-0.26"
"415476,0.96,1.85,-9.52,0.34,0.06,-0.26"
"415482,0.97,2.12,-9.73,0.34,0.04,-0.25"
"415487,0.91,2.26,-9.69,0.32,0.05,-0.24"
"415493,0.99,2.35,-9.70,0.33,0.04,-0.25"
"415497,0.91,2.42,-9.77,0.32,0.05,-0.26"
"415502,0.89,2.23,-9.64,0.32,0.04,-0.26"
"415507,1.00,2.46,-9.92,0.32,0.04,-0.26"
"415511,1.00,2.61,-10.01,0.30,0.05,-0.26"
"415516,1.10,2.66,-9.93,0.28,0.05,-0.26"
"415520,1.03,2.81,-9.90,0.28,0.05,-0.26"
"415525,0.87,2.68,-9.97,0.27,0.04,-0.25"
"415530,0.98,2.37,-10.06,0.27,0.04,-0.26"
"415535,1.06,2.26,-9.76,0.27,0.06,-0.28"
"415540,1.00,2.77,-9.84,0.26,0.04,-0.27"
"415545,0.92,2.88,-9.73,0.24,0.03,-0.25"
"415550,0.88,2.74,-9.71,0.22,0.03,-0.25"
"415555,0.82,2.35,-9.67,0.22,0.04,-0.26"
"415560,1.05,2.03,-9.72,0.22,0.05,-0.28"
"415565,0.86,1.98,-9.51,0.22,0.05,-0.28"
"415570,0.75,2.41,-9.54,0.22,0.03,-0.26"
"415574,0.73,2.70,-9.50,0.20,0.00,-0.25"
"415578,0.74,2.65,-9.50,0.18,0.01,-0.25"
"415583,0.78,2.55,-9.50,0.18,0.04,-0.27"
"415587,1.07,2.70,-9.61,0.18,0.05,-0.29"
"415591,1.29,2.57,-9.72,0.17,0.05,-0.29"
"415596,1.37,2.31,-9.58,0.16,0.05,-0.28"
"415601,1.22,2.30,-9.75,0.15,0.03,-0.27"
"415606,1.13,2.33,-9.76,0.15,0.03,-0.26"
"415610,0.84,2.19,-9.81,0.14,0.02,-0.26"
"415614,0.76,2.22,-9.92,0.13,0.02,-0.27"
"415619,0.69,2.27,-9.86,0.13,0.03,-0.28"
"415656,1.32,2.21,-9.80,0.09,0.04,-0.28"
"415660,1.33,1.90,-9.69,0.09,0.05,-0.28"
"415665,1.48,1.77,-9.50,0.09,0.05,-0.28"
"415670,1.41,1.79,-9.69,0.08,0.05,-0.28"
"415675,1.34,1.71,-9.60,0.08,0.04,-0.27"
"415680,1.23,1.61,-9.83,0.08,0.05,-0.28"
"415685,1.30,1.54,-9.76,0.08,0.05,-0.28"
"415690,1.25,1.59,-9.68,0.08,0.06,-0.28"
"415695,1.51,1.57,-9.78,0.08,0.06,-0.27"
"415700,1.48,1.45,-9.69,0.08,0.07,-0.28"
"415705,1.47,1.45,-9.76,0.09,0.07,-0.28"
"415710,1.48,1.18,-9.84,0.09,0.07,-0.27"
"415715,1.45,1.10,-9.84,0.09,0.07,-0.27"
"415719,1.45,1.17,-9.90,0.09,0.07,-0.27"
"415724,1.38,1.02,-9.93,0.10,0.08,-0.27"
"415729,1.45,1.00,-9.93,0.10,0.08,-0.27"
"415734,1.46,0.97,-9.91,0.11,0.09,-0.27"
"415738,1.35,1.00,-9.76,0.11,0.09,-0.27"
"415744,1.34,0.81,-9.74,0.11,0.09,-0.26"
"415748,1.30,0.88,-9.89,0.12,0.09,-0.26"
"415753,1.55,0.94,-9.84,0.12,0.10,-0.26"
"415757,1.70,1.09,-9.74,0.13,0.11,-0.27"
"415762,1.33,1.09,-9.68,0.13,0.10,-0.25"
"415767,0.89,0.72,-9.94,0.13,0.09,-0.24"
"415772,1.08,0.26,-9.69,0.15,0.09,-0.25"
"415776,1.21,0.58,-9.92,0.17,0.11,-0.28"
"415781,1.19,0.62,-9.78,0.16,0.12,-0.26"
"415786,1.17,0.39,-9.49,0.18,0.10,-0.25"
"415793,0.99,0.86,-9.71,0.18,0.10,-0.25"
"415799,1.11,1.10,-9.83,0.19,0.10,-0.24"
"415804,1.09,0.94,-9.78,0.19,0.11,-0.24"
"415810,1.20,0.96,-9.86,0.20,0.11,-0.25"
"415815,1.18,1.16,-9.89,0.21,0.12,-0.25"
"415819,1.23,0.64,-9.75,0.21,0.11,-0.25"
"415824,1.14,0.82,-9.97,0.22,0.12,-0.25"
"415830,0.92,1.09,-9.62,0.23,0.10,-0.24"
"415835,0.97,1.11,-9.97,0.23,0.09,-0.23"
"415839,0.84,1.31,-10.34,0.23,0.10,-0.23"
"415844,0.64,1.09,-9.40,0.24,0.11,-0.24"
"415848,0.80,1.36,-10.12,0.25,0.10,-0.25"
"415853,0.67,1.44,-10.05,0.23,0.11,-0.24"
"415857,1.01,1.34,-9.60,0.25,0.10,-0.24"
"415861,0.56,1.13,-9.70,0.24,0.10,-0.25"
"415866,0.59,1.03,-10.04,0.25,0.09,-0.24"
"415870,0.70,1.48,-9.89,0.26,0.09,-0.25"
"415875,0.78,1.44,-9.53,0.25,0.09,-0.24"
"415880,0.42,1.15,-9.75,0.25,0.08,-0.23"
"415884,0.79,1.46,-10.08,0.26,0.08,-0.24"
"415889,0.58,1.76,-9.52,0.25,0.08,-0.25"
"415893,0.68,1.89,-9.57,0.24,0.07,-0.23"
"415897,0.62,1.67,-9.97,0.25,0.06,-0.23"
"415902,0.56,1.75,-9.72,0.26,0.06,-0.24"
"415906,0.57,1.99,-9.86,0.26,0.06,-0.24"
"415917,0.70,2.19,-9.97,0.24,0.05,-0.24"
"415921,0.60,2.17,-9.57,0.23,0.06,-0.24"
"415928,0.53,1.92,-9.91,0.24,0.04,-0.24"
"415932,0.78,2.14,-9.92,0.23,0.05,-0.25"
"415938,0.83,2.20,-9.61,0.23,0.04,-0.25"
"415942,0.74,2.21,-9.82,0.22,0.03,-0.23"
"415946,0.61,2.11,-9.58,0.22,0.02,-0.23"
"415951,0.73,2.51,-9.84,0.20,0.02,-0.24"
"415997,-7.73,14.46,-10.11,-0.81,-0.03,1.03"
"416001,0.16,22.99,-9.57,0.07,1.71,-0.29"
"416006,-3.57,24.96,-0.38,-0.24,2.71,-0.61"
"416065,0.62,-2.34,-12.21,-0.92,0.59,0.15"
"416069,2.40,-2.60,-7.34,-0.64,-0.27,0.69"
"416074,0.35,-0.63,-5.66,0.10,-0.72,0.62"
"416079,-1.78,4.23,-13.29,0.12,-0.78,0.62"
"416084,-0.47,1.99,-9.35,-0.38,-0.19,0.53"
"416088,1.10,4.72,-9.71,-0.30,0.13,0.10"
"416094,0.19,7.65,-8.79,-0.41,0.59,-0.02"
"416098,0.46,8.35,-7.42,-0.46,0.52,0.04"
"416104,0.24,10.96,-7.98,-0.49,0.32,0.14"
"416108,-0.28,11.20,-7.14,-0.57,0.10,0.26"
"416113,-0.07,11.23,-7.29,-0.57,-0.05,0.26"
"416118,0.14,10.00,-7.25,-0.51,-0.11,0.19"
"416123,0.64,8.89,-7.75,-0.41,-0.22,0.13"
"416128,0.79,6.15,-8.60,-0.20,-0.46,0.15"
"416133,2.03,3.46,-10.83,-0.00,-0.72,0.20"
"416137,3.16,-1.19,-15.58,0.13,-0.76,0.24"
"416143,2.30,-7.93,-17.22,0.05,0.12,-0.13"
"416149,2.89,-1.27,-11.68,-0.60,0.22,-0.09"
"416160,1.23,-1.10,-7.97,-0.34,-0.36,0.33"
"416165,-0.70,0.87,-10.54,-0.27,-0.34,0.32"
"416171,-0.16,0.44,-9.81,-0.54,-0.14,0.30"
"416178,-0.18,2.81,-9.33,-0.51,0.02,0.14"
"416184,-0.07,3.78,-8.72,-0.50,-0.03,0.17"
"416189,0.64,4.56,-9.41,-0.51,-0.08,0.19"
"416194,0.69,4.63,-9.39,-0.53,-0.07,0.17"
"416199,0.84,4.55,-9.45,-0.51,-0.09,0.16"
"416204,0.94,4.03,-10.13,-0.50,-0.13,0.16"
"416208,1.12,2.86,-10.41,-0.48,-0.15,0.17"
"416213,1.32,1.35,-11.37,-0.38,-0.20,0.15"
"416218,1.61,-0.57,-12.71,-0.33,-0.14,0.11"
"416223,1.42,-1.51,-12.05,-0.41,-0.01,0.06"
"416228,1.35,-0.92,-11.72,-0.47,0.01,0.09"
"416233,0.88,-0.64,-10.70,-0.47,-0.10,0.19"
"416239,0.67,-1.28,-10.85,-0.40,-0.18,0.22"
"416243,0.32,-1.08,-11.34,-0.38,-0.16,0.20"
"416249,0.78,-0.71,-10.26,-0.38,-0.10,0.17"
"416254,0.94,-0.07,-10.38,-0.36,-0.10,0.17"
"416260,1.29,0.78,-10.02,-0.37,-0.12,0.20"
"416266,1.67,1.71,-9.60,-0.39,-0.10,0.20"
"416271,1.91,2.11,-9.16,-0.39,-0.09,0.20"
"416275,2.03,2.20,-8.47,-0.37,-0.09,0.20"
"416280,2.06,2.08,-8.53,-0.35,-0.09,0.19"
"416286,1.95,1.07,-8.43,-0.35,-0.08,0.20"
"416291,1.69,0.72,-8.59,-0.32,-0.08,0.19"
"416296,1.36,0.06,-8.94,-0.29,-0.09,0.19"
"416301,1.06,-0.66,-9.01,-0.29,-0.08,0.19"
"416306,0.95,-1.01,-9.11,-0.28,-0.06,0.19"
"416312,0.95,-1.34,-9.22,-0.27,-0.06,0.19"
"416317,1.00,-1.45,-9.45,-0.24,-0.05,0.19"
"416322,1.25,-1.34,-9.77,-0.22,-0.04,0.19"
"416327,1.54,-1.22,-9.93,-0.20,-0.03,0.19"
"416332,1.58,-1.03,-10.44,-0.18,-0.03,0.20"
"416336,1.51,-1.23,-10.77,-0.16,-0.03,0.21"
"416341,1.68,-1.39,-10.99,-0.12,-0.03,0.21"
"416346,1.92,-1.42,-11.11,-0.09,-0.01,0.19"
"416350,2.03,-1.17,-11.10,-0.08,0.01,0.20"
"416355,1.96,-0.92,-10.78,-0.06,-0.00,0.22"
"416359,1.77,-0.76,-10.42,-0.04,-0.03,0.25"
"416365,0.91,-0.35,-10.24,-0.02,-0.07,0.29"
"416369,0.50,-0.26,-10.21,-0.03,-0.09,0.30"
"416374,0.48,0.06,-10.03,-0.02,-0.08,0.29"
"416378,0.26,0.09,-9.48,0.01,-0.07,0.27"
"416383,0.17,0.33,-9.61,0.04,-0.07,0.26"
"416387,0.31,0.35,-9.30,0.04,-0.05,0.25"
"416392,0.33,0.01,-9.00,0.05,-0.05,0.24"
"416396,0.50,-0.28,-9.05,0.07,-0.05,0.23"
"416401,0.67,-0.37,-9.26,0.09,-0.04,0.23"
"416407,0.98,-0.59,-9.20,0.11,-0.06,0.23"
"416412,1.02,0.10,-9.93,0.12,-0.06,0.24"
"416417,1.12,0.40,-9.85,0.13,-0.07,0.26"
"416421,1.01,0.71,-10.20,0.13,-0.09,0.27"
"416426,0.87,1.32,-10.60,0.11,-0.08,0.27"
"416430,0.70,1.75,-10.63,0.10,-0.07,0.27"
"416439,0.67,2.58,-10.80,0.11,-0.11,0.28"
"416444,0.67,2.86,-10.95,0.11,-0.09,0.27"
"416448,0.65,2.88,-10.63,0.11,-0.09,0.26"
"416453,0.68,3.00,-10.69,0.10,-0.09,0.25"
"416457,0.59,3.01,-10.62,0.10,-0.10,0.25"
"416462,0.63,2.89,-10.38,0.09,-0.11,0.25"
"416466,0.74,2.95,-10.33,0.08,-0.11,0.25"
"416471,0.90,3.13,-9.99,0.06,-0.10,0.24"
"416476,1.10,3.13,-9.46,0.05,-0.09,0.23"
"416480,1.23,3.11,-9.20,0.05,-0.10,0.23"
"416485,1.33,3.07,-9.14,0.04,-0.10,0.23"
"416489,1.35,3.15,-9.01,0.02,-0.10,0.23"
"416495,1.31,3.23,-8.83,-0.01,-0.10,0.24"
"416500,1.27,3.36,-8.82,-0.03,-0.10,0.24"
"416505,1.22,3.49,-8.88,-0.05,-0.09,0.23"
"416510,1.28,3.65,-9.04,-0.07,-0.08,0.22"
"416515,1.12,3.62,-8.65,-0.08,-0.09,0.22"
"416520,0.78,3.55,-9.32,-0.10,-0.09,0.23"
"416525,0.86,3.20,-9.62,-0.11,-0.10,0.24"
"416530,0.66,3.68,-9.53,-0.12,-0.10,0.22"
"416535,0.97,3.92,-9.83,-0.16,-0.10,0.22"
"416539,1.23,4.14,-10.01,-0.21,-0.07,0.22"
"416544,0.87,4.33,-9.23,-0.22,-0.06,0.20"
"416549,0.91,4.17,-9.30,-0.21,-0.12,0.22"
"416553,1.00,3.67,-10.29,-0.23,-0.11,0.21"
"416558,1.28,2.97,-9.79,-0.23,-0.10,0.19"
"416563,1.62,3.46,-10.15,-0.24,-0.07,0.17"
"416568,1.77,3.81,-9.82,-0.29,-0.06,0.19"
"416572,1.36,3.56,-9.14,-0.30,-0.07,0.20"
"416577,1.31,3.42,-9.57,-0.30,-0.11,0.21"
"416583,1.12,3.22,-9.30,-0.34,-0.07,0.20"
"416587,1.07,2.79,-8.92,-0.34,-0.08,0.19"
"416593,0.73,2.67,-9.34,-0.34,-0.09,0.20"
"416598,0.72,2.19,-9.24,-0.33,-0.11,0.19"
"416602,0.92,2.17,-9.51,-0.33,-0.11,0.18"
"416606,0.99,2.25,-9.64,-0.38,-0.06,0.17"
"416611,1.33,2.36,-9.44,-0.39,-0.05,0.17"
"416615,1.49,2.36,-9.68,-0.38,-0.06,0.17"
"416620,1.66,2.18,-9.75,-0.39,-0.05,0.18"
"416624,1.61,2.08,-9.99,-0.39,-0.05,0.17"
"416629,1.70,2.10,-10.29,-0.39,-0.05,0.18"
"416856,0.98,0.92,-9.70,0.09,-0.06,0.24"
"416860,0.63,0.71,-10.36,0.11,-0.09,0.26"
"416864,0.78,0.60,-9.99,0.11,-0.08,0.26"
"416869,0.64,1.03,-9.98,0.12,-0.08,0.25"
"416873,0.80,1.12,-10.05,0.12,-0.08,0.25"
"416878,0.99,1.54,-9.89,0.11,-0.08,0.25"
"416882,1.05,1.89,-9.70,0.10,-0.08,0.25"
"416887,0.78,2.31,-9.69,0.09,-0.09,0.26"
"416937,1.13,2.32,-9.91,0.05,-0.10,0.23"
"416942,1.05,2.30,-9.81,0.04,-0.10,0.23"
"416946,0.78,2.35,-9.86,0.03,-0.11,0.24"
"416951,0.63,2.56,-9.76,0.03,-0.12,0.24"
"416955,0.72,2.60,-9.94,0.01,-0.12,0.24"
"416959,0.79,2.70,-9.87,-0.01,-0.11,0.23"
"416965,0.93,2.89,-9.77,-0.01,-0.11,0.22"
"416970,0.90,2.79,-9.67,-0.01,-0.11,0.22"
"416975,1.17,2.58,-9.88,-0.02,-0.12,0.22"
"416980,1.09,2.60,-9.68,-0.03,-0.11,0.22"
"416985,1.04,2.49,-9.49,-0.04,-0.12,0.22"
"416993,1.26,2.31,-9.49,-0.05,-0.11,0.21"
