"millis, a_x, a_y, a_z, g_x, g_y, g_z"
"76521,0.10,1.41,-9.78,0.01,-0.01,0.00"
"76526,0.12,1.43,-9.86,0.01,-0.01,0.00"
"76530,0.15,1.31,-9.80,0.01,-0.01,0.00"
"76534,0.11,1.40,-9.78,0.02,-0.01,0.00"
"76538,0.16,1.24,-9.72,0.01,-0.01,0.00"
"76543,0.14,1.33,-9.76,0.01,-0.01,-0.00"
"76548,0.17,1.40,-9.78,0.01,-0.01,-0.00"
"76554,0.11,1.30,-9.75,0.01,-0.01,-0.00"
"76558,0.13,1.42,-9.77,0.01,-0.00,0.00"
"76564,0.12,1.44,-9.83,0.01,-0.01,-0.00"
"76568,0.17,1.35,-9.79,0.01,-0.01,0.00"
"76574,0.13,1.37,-9.79,0.01,-0.00,0.00"
"76578,0.14,1.30,-9.81,0.01,-0.00,0.00"
"76583,0.06,1.38,-9.75,0.01,-0.01,0.00"
"76588,0.15,1.31,-9.76,0.01,-0.00,-0.00"
"76594,0.14,1.43,-9.75,0.01,-0.00,0.00"
"76598,0.27,1.40,-9.82,0.01,-0.00,0.00"
"76604,0.19,1.32,-9.71,0.01,-0.00,0.00"
"76608,0.20,1.42,-9.76,0.01,-0.00,0.00"
"76614,0.09,1.34,-9.75,0.01,-0.00,-0.00"
"76617,0.08,1.33,-9.74,0.01,-0.00,-0.00"
"76624,0.13,1.28,-9.74,0.01,-0.00,-0.00"
"76628,0.11,1.41,-9.81,0.01,-0.01,-0.00"
"76633,0.16,1.35,-9.83,0.01,-0.00,-0.00"
"76638,0.09,1.38,-9.76,0.01,-0.00,0.00"
"76642,0.13,1.38,-9.77,0.01,-0.00,-0.00"
"76647,0.11,1.25,-9.75,0.01,-0.00,-0.00"
"76653,0.11,1.40,-9.75,0.01,-0.00,-0.00"
"76657,0.14,1.36,-9.77,0.01,-0.00,0.00"
"76660,0.22,1.34,-9.74,0.01,-0.00,-0.00"
"76666,0.21,1.42,-9.77,0.01,-0.00,0.00"
"76670,0.06,1.33,-9.72,0.00,-0.00,-0.00"
"76676,0.06,1.43,-9.77,0.01,-0.00,-0.00"
"76680,0.17,1.40,-9.73,0.00,-0.00,-0.00"
"76687,0.16,1.32,-9.77,0.00,-0.00,-0.00"
"76690,0.22,1.32,-9.80,0.00,-0.00,-0.00"
"76696,0.11,1.33,-9.78,0.00,-0.00,0.00"
"76700,0.18,1.37,-9.76,0.00,-0.00,-0.00"
"76706,0.16,1.36,-9.76,0.00,-0.00,-0.00"
"76710,0.19,1.29,-9.80,0.00,-0.00,-0.00"
"76716,0.17,1.36,-9.77,0.00,-0.00,-0.00"
"76720,0.20,1.34,-9.85,0.00,-0.00,-0.00"
"76725,0.15,1.43,-9.74,0.00,-0.00,-0.00"
"76729,0.10,1.34,-9.78,0.00,0.00,-0.00"
"76733,0.16,1.39,-9.79,0.00,0.00,-0.00"
"76737,0.22,1.37,-9.77,0.00,-0.00,0.00"
"76741,0.12,1.38,-9.80,0.00,0.00,-0.00"
"76745,0.14,1.36,-9.75,0.00,0.00,-0.00"
"76750,0.14,1.32,-9.85,0.00,-0.00,0.00"
"76754,0.11,1.39,-9.75,-0.00,0.00,-0.00"
"76760,0.11,1.41,-9.74,0.00,0.00,-0.00"
"76764,0.12,1.33,-9.82,-0.00,0.00,-0.00"
"76769,0.06,1.34,-9.73,-0.00,0.00,-0.00"
"76773,0.18,1.38,-9.78,-0.00,0.00,-0.00"
"76779,0.15,1.33,-9.79,-0.00,0.00,-0.00"
"76785,0.13,1.31,-9.76,-0.00,-0.00,-0.00"
"76790,0.16,1.32,-9.83,-0.00,0.00,-0.00"
"76794,0.16,1.30,-9.71,-0.00,0.00,0.00"
"76798,0.12,1.27,-9.76,-0.00,-0.00,-0.00"
"76804,0.15,1.34,-9.77,-0.00,0.00,-0.00"
"76808,0.10,1.37,-9.77,-0.00,0.00,-0.00"
"76812,0.11,1.32,-9.82,-0.00,0.00,-0.00"
"76817,0.13,1.35,-9.77,-0.00,0.00,-0.00"
"76821,0.21,1.40,-9.80,-0.00,0.00,-0.00"
"76826,0.10,1.36,-9.77,-0.00,-0.00,0.00"
"76831,0.12,1.31,-9.82,-0.00,0.00,0.00"
"76834,0.15,1.42,-9.80,-0.00,0.00,-0.00"
"76838,0.11,1.43,-9.86,-0.00,0.00,-0.00"
"76842,0.11,1.34,-9.78,-0.01,0.00,-0.00"
"76846,0.12,1.38,-9.81,-0.01,0.00,-0.00"
"76849,0.11,1.31,-9.82,-0.01,0.00,-0.00"
"76853,0.15,1.41,-9.82,-0.01,0.00,-0.00"
"76857,0.13,1.38,-9.80,-0.01,0.00,-0.00"
"76861,0.07,1.39,-9.78,-0.01,-0.00,-0.00"
"76865,0.07,1.41,-9.78,-0.01,0.00,-0.00"
"76868,0.10,1.29,-9.81,-0.01,0.00,-0.00"
"76872,0.09,1.36,-9.88,-0.01,0.00,-0.00"
"76942,0.12,1.40,-9.76,-0.01,0.00,-0.00"
"76945,0.27,1.25,-9.74,-0.01,0.00,-0.00"
"76949,0.19,1.37,-9.72,-0.01,0.00,-0.00"
"76953,0.15,1.31,-9.76,-0.01,0.00,-0.00"
"76959,0.11,1.36,-9.71,-0.01,0.00,-0.00"
"76963,0.17,1.32,-9.74,-0.01,0.00,-0.00"
"76969,0.13,1.39,-9.70,-0.01,0.00,-0.00"
"76973,0.20,1.38,-9.78,-0.01,0.00,-0.00"
"76977,0.12,1.31,-9.75,-0.01,0.00,-0.01"
"76981,0.13,1.30,-9.75,-0.01,0.00,-0.00"
"76985,0.07,1.32,-9.79,-0.01,0.00,-0.00"
"76989,0.18,1.36,-9.74,-0.01,0.00,-0.00"
"76993,0.21,1.29,-9.74,-0.01,0.00,-0.00"
"76996,0.08,1.36,-9.80,-0.01,0.00,-0.00"
"77000,0.13,1.37,-9.77,-0.01,0.00,-0.00"
"77004,0.13,1.37,-9.79,-0.01,0.00,-0.00"
"77051,0.08,1.33,-9.73,-0.01,0.00,-0.00"
"77055,0.20,1.37,-9.79,-0.01,0.00,-0.00"
"77059,0.12,1.35,-9.73,-0.01,0.01,-0.00"
"77063,0.11,1.29,-9.86,-0.02,0.01,-0.00"
"77067,0.09,1.38,-9.78,-0.01,0.00,-0.00"
"77072,0.12,1.31,-9.75,-0.01,0.00,-0.00"
"77076,0.11,1.29,-9.76,-0.01,0.00,-0.00"
"77081,0.10,1.35,-9.75,-0.02,0.01,-0.00"
"77085,0.22,1.36,-9.76,-0.02,0.01,-0.00"
"77091,0.20,1.34,-9.77,-0.01,0.01,-0.00"
"77095,0.17,1.34,-9.73,-0.02,0.00,-0.00"
"77101,0.12,1.36,-9.79,-0.02,0.01,-0.00"
"77105,0.09,1.30,-9.77,-0.02,0.01,-0.00"
"77111,0.20,1.37,-9.74,-0.02,0.00,-0.00"
"77115,0.13,1.31,-9.78,-0.02,0.00,-0.00"
"77121,0.14,1.30,-9.74,-0.02,0.01,-0.00"
"77125,0.13,1.34,-9.77,-0.01,0.00,-0.00"
"77131,0.10,1.29,-9.76,-0.02,0.01,-0.00"
"77135,0.14,1.36,-9.78,-0.02,0.00,-0.00"
"77142,0.12,1.36,-9.77,-0.02,0.00,-0.00"
"77145,0.14,1.34,-9.74,-0.02,0.01,-0.00"
"77152,0.18,1.26,-9.72,-0.02,0.00,-0.00"
"77155,0.14,1.28,-9.74,-0.01,0.00,-0.00"
"77159,0.05,1.31,-9.70,-0.02,0.01,-0.00"
"77163,0.15,1.28,-9.79,-0.01,0.00,-0.00"
"77167,0.11,1.30,-9.74,-0.02,0.00,-0.00"
"77171,0.15,1.39,-9.81,-0.02,0.01,-0.00"
"77176,0.10,1.26,-9.79,-0.01,0.00,-0.00"
"77180,0.13,1.32,-9.72,-0.02,0.00,-0.00"
"77185,0.19,1.27,-9.89,-0.02,0.00,-0.00"
"77189,0.17,1.33,-9.71,-0.02,0.00,-0.00"
"77194,0.16,1.34,-9.76,-0.02,0.00,-0.00"
"77198,0.12,1.29,-9.81,-0.01,0.00,-0.00"
"77202,0.13,1.30,-9.78,-0.02,0.00,-0.00"
"77206,0.14,1.37,-9.75,-0.02,0.00,-0.00"
"77209,0.11,1.32,-9.78,-0.01,0.00,-0.00"
"77213,0.08,1.27,-9.83,-0.02,0.01,-0.00"
"77217,0.08,1.28,-9.78,-0.02,0.00,-0.00"
"77223,0.11,1.33,-9.78,-0.01,0.00,-0.00"
"77227,0.08,1.30,-9.81,-0.01,0.00,-0.00"
"77232,0.11,1.37,-9.76,-0.01,0.00,-0.00"
"77235,0.18,1.38,-9.77,-0.01,0.00,-0.00"
"77240,0.25,1.34,-9.81,-0.02,0.00,-0.00"
"77246,0.11,1.35,-9.84,-0.01,0.00,-0.00"
"77250,0.16,1.35,-9.76,-0.02,0.00,-0.00"
"77256,0.14,1.37,-9.72,-0.02,0.00,-0.00"
"77260,0.11,1.33,-9.80,-0.02,0.00,-0.00"
"77264,0.14,1.33,-9.85,-0.02,0.01,-0.00"
"77269,0.08,1.37,-9.71,-0.02,0.00,-0.00"
"77273,0.09,1.38,-9.76,-0.01,0.00,-0.00"
"77279,0.12,1.35,-9.78,-0.02,0.00,-0.00"
"77283,0.05,1.35,-9.80,-0.02,0.00,-0.00"
"77289,0.11,1.34,-9.79,-0.02,0.00,-0.00"
"77293,0.13,1.38,-9.71,-0.02,0.01,-0.00"
"77299,0.11,1.30,-9.77,-0.02,0.00,-0.00"
"77303,0.15,1.33,-9.77,-0.02,0.00,-0.00"
"77309,0.10,1.36,-9.73,-0.02,0.00,-0.00"
"77313,0.12,1.38,-9.82,-0.02,0.00,-0.00"
"77318,0.20,1.33,-9.76,-0.02,0.00,-0.00"
"77322,0.12,1.32,-9.75,-0.02,0.00,-0.00"
"77328,0.14,1.36,-9.82,-0.02,0.01,-0.00"
"77332,0.13,1.34,-9.84,-0.02,0.00,-0.00"
"77336,0.16,1.34,-9.76,-0.02,0.00,-0.01"
"77342,0.17,1.38,-9.75,-0.02,0.00,-0.00"
"77345,0.13,1.33,-9.78,-0.02,0.00,-0.00"
"77351,0.13,1.29,-9.79,-0.02,0.00,-0.00"
"77354,0.09,1.30,-9.80,-0.02,0.00,-0.00"
"77360,0.12,1.29,-9.79,-0.02,0.00,-0.00"
"77365,0.15,1.33,-9.79,-0.02,0.00,-0.00"
"77369,0.09,1.20,-9.81,-0.02,0.00,-0.00"
"77374,0.17,1.28,-9.75,-0.02,0.00,-0.00"
"77378,0.11,1.16,-9.74,-0.02,0.00,-0.00"
"77384,0.11,1.26,-9.78,-0.02,0.00,-0.00"
"77389,0.11,1.23,-9.79,-0.02,0.00,-0.00"
"77393,0.10,1.32,-9.81,-0.02,0.00,-0.00"
"77397,0.05,1.25,-9.74,-0.01,0.00,-0.00"
"77403,0.06,1.23,-9.79,-0.01,0.00,-0.00"
"77406,0.10,1.21,-9.77,-0.01,0.00,-0.00"
"77412,0.02,1.36,-9.76,-0.01,0.00,-0.00"
"77418,0.04,1.30,-9.76,-0.01,0.00,-0.00"
"77424,0.06,1.30,-9.81,-0.01,0.00,-0.00"
"77430,0.10,1.30,-9.85,-0.01,0.00,-0.00"
"77434,0.11,1.28,-9.82,-0.01,0.00,-0.00"
"77440,0.08,1.29,-9.74,-0.01,-0.00,-0.00"
"77444,0.01,1.27,-9.74,-0.01,-0.00,-0.00"
"77450,0.06,1.24,-9.85,-0.01,0.00,-0.00"
"77454,0.11,1.34,-9.79,-0.01,0.00,-0.00"
"77460,0.12,1.27,-9.73,-0.01,0.00,-0.00"
"77464,0.11,1.29,-9.71,-0.01,0.00,-0.00"
"77468,0.11,1.29,-9.72,-0.01,-0.00,-0.00"
"77473,0.07,1.37,-9.84,-0.01,0.00,-0.00"
"77478,0.11,1.25,-9.80,-0.01,-0.00,-0.00"
"77483,0.14,1.34,-9.81,-0.01,-0.00,-0.00"
"77488,0.16,1.28,-9.78,-0.01,0.00,-0.00"
"77491,0.16,1.33,-9.80,-0.01,-0.00,-0.00"
"77498,0.27,1.30,-9.80,-0.01,0.00,-0.00"
"77502,0.11,1.31,-9.80,-0.01,0.00,-0.00"
"77508,0.18,1.32,-9.82,-0.01,-0.00,-0.00"
"77512,0.12,1.29,-9.84,-0.01,-0.00,-0.00"
"77515,0.14,1.39,-9.78,-0.01,-0.00,-0.00"
"77520,0.21,1.30,-9.73,-0.01,0.00,-0.00"
"77524,0.05,1.39,-9.75,-0.01,-0.00,-0.00"
"77528,0.06,1.34,-9.74,-0.01,0.00,-0.00"
"77533,0.12,1.36,-9.78,-0.01,-0.00,-0.00"
"77537,0.11,1.33,-9.78,-0.01,-0.00,-0.00"
"77542,0.13,1.32,-9.71,-0.01,0.00,-0.00"
"77546,0.12,1.37,-9.71,-0.00,-0.00,-0.00"
"77551,0.06,1.35,-9.79,-0.01,-0.00,-0.00"
"77555,0.18,1.27,-9.79,-0.01,-0.00,-0.00"
"77559,0.18,1.35,-9.73,-0.01,0.00,-0.00"
"77565,0.17,1.34,-9.77,-0.01,0.00,-0.00"
"77569,0.08,1.31,-9.82,-0.01,-0.00,-0.00"
"77573,0.12,1.32,-9.73,-0.01,0.00,-0.00"
"77577,0.14,1.40,-9.85,-0.01,-0.00,-0.00"
"77580,0.10,1.45,-9.79,-0.01,0.00,-0.00"
"77584,0.11,1.32,-9.73,-0.01,-0.00,-0.00"
"77591,0.15,1.35,-9.73,-0.01,-0.00,-0.00"
"77595,0.12,1.31,-9.77,-0.01,-0.00,-0.00"
"77599,0.13,1.30,-9.84,-0.00,-0.00,-0.00"
"77603,0.18,1.27,-9.76,-0.01,-0.00,-0.00"
"77645,0.13,1.28,-9.79,-0.00,-0.00,-0.00"
"77649,0.10,1.26,-9.78,-0.00,0.00,-0.00"
"77667,0.08,1.34,-9.72,-0.00,-0.00,0.00"
"77671,0.11,1.22,-9.78,-0.00,-0.00,-0.00"
"77676,0.11,1.27,-9.81,-0.00,-0.00,-0.00"
"77679,0.09,1.27,-9.75,0.00,-0.00,-0.00"
"77684,0.16,1.22,-9.78,-0.00,-0.00,-0.00"
"77689,0.02,1.23,-9.82,0.00,-0.00,-0.00"
"77695,0.05,1.24,-9.84,0.00,-0.00,-0.00"
"77700,0.13,1.23,-9.78,0.00,-0.00,-0.00"
"77704,0.11,1.21,-9.78,-0.00,-0.00,-0.00"
"77708,0.06,1.23,-9.85,-0.00,0.00,-0.00"
"77713,0.11,1.26,-9.82,0.00,-0.00,-0.00"
"77718,0.05,1.25,-9.77,0.00,-0.00,-0.00"
"77722,0.11,1.26,-9.82,0.00,-0.00,-0.00"
"77726,0.03,1.26,-9.75,0.00,-0.00,-0.00"
"77730,0.09,1.33,-9.76,0.00,-0.01,-0.00"
"77736,0.09,1.34,-9.85,0.00,-0.00,0.00"
"77741,0.04,1.34,-9.76,0.00,-0.00,0.00"
"77745,0.06,1.40,-9.73,0.00,-0.01,-0.00"
"77751,0.02,1.29,-9.72,0.00,-0.01,-0.00"
"77755,0.08,1.27,-9.75,0.00,-0.01,-0.00"
"77760,0.05,1.32,-9.70,0.00,-0.01,-0.00"
"77766,0.09,1.30,-9.78,0.00,-0.01,-0.00"
"77770,0.02,1.24,-9.71,0.00,-0.01,-0.00"
"77774,0.09,1.29,-9.76,0.00,-0.00,0.00"
"77778,0.07,1.21,-9.76,0.01,-0.01,-0.00"
"77785,0.08,1.34,-9.72,0.00,-0.01,-0.00"
"77789,0.09,1.31,-9.79,0.01,-0.01,-0.00"
"77795,0.05,1.33,-9.79,0.00,-0.00,-0.00"
"77799,0.14,1.34,-9.80,0.01,-0.01,-0.00"
"77805,0.06,1.32,-9.86,0.00,-0.00,-0.00"
"77809,0.13,1.37,-9.80,0.01,-0.01,-0.00"
"77815,0.22,1.29,-9.80,0.01,-0.01,-0.00"
"77819,0.06,1.24,-9.78,0.01,-0.01,-0.00"
"77825,0.15,1.27,-9.70,0.01,-0.01,-0.00"
"77830,0.13,1.27,-9.74,0.01,-0.01,-0.00"
"77834,0.09,1.35,-9.74,0.01,-0.01,-0.00"
"77840,0.06,1.27,-9.71,0.01,-0.01,-0.00"
"77844,0.05,1.25,-9.83,0.01,-0.01,-0.00"
"77850,0.20,1.31,-9.79,0.01,-0.00,0.00"
"77854,0.07,1.24,-9.76,0.01,-0.01,-0.00"
"77860,0.02,1.23,-9.76,0.01,-0.01,-0.00"
"77864,0.07,1.30,-9.78,0.01,-0.01,-0.00"
"77869,0.14,1.28,-9.75,0.01,-0.01,-0.00"
"77873,0.11,1.23,-9.75,0.01,-0.01,-0.00"
"77877,0.10,1.18,-9.79,0.01,-0.01,0.00"
"77881,0.11,1.31,-9.81,0.01,-0.01,-0.00"
"77885,0.25,1.24,-9.75,0.01,-0.01,0.00"
"77889,0.11,1.23,-9.81,0.01,-0.01,0.00"
"77893,0.09,1.27,-9.81,0.01,-0.01,-0.00"
"77898,0.11,1.33,-9.80,0.01,-0.01,-0.00"
"77902,0.08,1.30,-9.74,0.02,-0.01,0.00"
"77905,0.03,1.31,-9.84,0.02,-0.01,0.00"
"77909,0.11,1.25,-9.78,0.01,-0.01,-0.00"
"77914,0.17,1.31,-9.71,0.02,-0.01,-0.00"
"77917,0.11,1.35,-9.74,0.02,-0.01,-0.00"
"77921,0.13,1.23,-9.71,0.02,-0.01,0.00"
"77925,0.19,1.29,-9.82,0.02,-0.01,-0.00"
"77929,0.12,1.24,-9.80,0.02,-0.01,0.00"
"77933,0.06,1.29,-9.72,0.02,-0.01,-0.00"
"77937,0.10,1.27,-9.76,0.02,-0.01,-0.00"
"77941,0.00,1.28,-9.75,0.02,-0.01,0.00"
"77944,0.11,1.29,-9.79,0.02,-0.01,-0.00"
"77948,0.11,1.34,-9.73,0.02,-0.01,0.00"
"77952,0.07,1.30,-9.79,0.02,-0.01,-0.00"
"77956,0.16,1.37,-9.83,0.02,-0.01,0.00"
"77959,0.12,1.28,-9.75,0.02,-0.01,-0.00"
"77964,0.08,1.30,-9.81,0.02,-0.01,-0.00"
"77970,0.09,1.28,-9.75,0.02,-0.01,-0.00"
"77976,0.07,1.29,-9.75,0.02,-0.01,0.00"
"77980,0.10,1.33,-9.84,0.02,-0.01,-0.00"
"77984,0.12,1.29,-9.71,0.02,-0.01,0.00"
"77990,0.16,1.31,-9.76,0.02,-0.01,0.00"
"77994,0.10,1.29,-9.73,0.02,-0.01,0.00"
"78000,0.11,1.30,-9.80,0.02,-0.01,0.00"
"78004,0.17,1.34,-9.80,0.02,-0.01,0.00"
"78010,0.15,1.32,-9.77,0.02,-0.01,0.00"
"78014,0.18,1.33,-9.77,0.02,-0.01,0.00"
"78020,0.15,1.23,-9.86,0.02,-0.01,0.00"
"78024,0.14,1.29,-9.82,0.02,-0.01,0.00"
"78030,0.16,1.33,-9.78,0.02,-0.01,0.00"
"78034,0.22,1.32,-9.78,0.02,-0.01,0.00"
"78040,0.20,1.28,-9.89,0.02,-0.01,0.00"
"78044,0.07,1.32,-9.78,0.02,-0.01,-0.00"
"78050,0.19,1.28,-9.76,0.03,-0.01,0.00"
"78054,0.08,1.27,-9.80,0.02,-0.01,0.00"
"78057,0.07,1.25,-9.81,0.02,-0.01,0.00"
"78061,0.07,1.32,-9.83,0.02,-0.01,0.00"
"78065,0.03,1.26,-9.84,0.02,-0.01,0.00"
"78069,0.12,1.26,-9.76,0.02,-0.01,0.00"
"78075,0.03,1.25,-9.69,0.02,-0.02,0.00"
"78079,0.11,1.25,-9.76,0.03,-0.01,-0.00"
"78085,0.14,1.39,-9.72,0.03,-0.01,0.00"
"78089,0.11,1.23,-9.72,0.02,-0.01,0.00"
"78093,0.16,1.30,-9.75,0.03,-0.01,0.00"
"78098,0.10,1.25,-9.80,0.02,-0.01,0.00"
"78101,0.10,1.21,-9.75,0.03,-0.01,0.00"
"78105,0.13,1.31,-9.75,0.03,-0.01,0.00"
"78110,0.08,1.28,-9.76,0.03,-0.01,0.00"
"78114,0.11,1.30,-9.80,0.03,-0.01,0.00"
"78118,0.15,1.30,-9.77,0.03,-0.01,-0.00"
"78124,0.16,1.22,-9.74,0.03,-0.01,-0.00"
"78128,0.15,1.24,-9.80,0.03,-0.02,-0.00"
"78133,0.04,1.31,-9.79,0.03,-0.02,0.00"
"78137,0.15,1.27,-9.83,0.03,-0.01,0.00"
"78141,0.13,1.28,-9.83,0.03,-0.01,0.00"
"78145,0.18,1.22,-9.84,0.03,-0.01,0.00"
"78148,0.11,1.27,-9.76,0.03,-0.02,0.00"
"78152,0.09,1.25,-9.75,0.04,-0.02,0.00"
"78156,0.11,1.31,-9.81,0.03,-0.02,0.00"
"78160,0.12,1.20,-9.79,0.03,-0.02,-0.00"
"78163,0.13,1.31,-9.73,0.03,-0.02,0.00"
"78167,0.14,1.31,-9.88,0.04,-0.02,0.00"
"78171,0.10,1.27,-9.71,0.03,-0.02,0.00"
"78175,0.13,1.23,-9.78,0.04,-0.01,0.00"
"78178,0.09,1.23,-9.73,0.03,-0.02,0.00"
"78182,0.10,1.27,-9.71,0.03,-0.02,0.00"
"78186,0.13,1.27,-9.76,0.04,-0.02,0.00"
"78234,0.09,1.29,-9.85,0.03,-0.02,0.00"
"78238,0.13,1.34,-9.80,0.04,-0.02,0.00"
"78244,0.14,1.36,-9.81,0.03,-0.02,0.00"
"78247,0.12,1.30,-9.74,0.04,-0.02,0.00"
"78253,0.11,1.30,-9.74,0.04,-0.02,0.00"
"78257,0.08,1.32,-9.78,0.04,-0.02,0.00"
"78262,0.09,1.33,-9.72,0.04,-0.02,0.00"
"78267,0.08,1.31,-9.77,0.04,-0.02,0.00"
"78270,0.05,1.33,-9.78,0.04,-0.02,0.00"
"78274,0.11,1.29,-9.77,0.04,-0.02,0.00"
"78278,0.12,1.31,-9.67,0.04,-0.02,0.00"
"78282,0.12,1.31,-9.78,0.04,-0.02,0.00"
"78285,0.08,1.36,-9.73,0.04,-0.02,0.00"
"78289,0.07,1.28,-9.80,0.04,-0.02,0.00"
"78293,0.11,1.31,-9.77,0.04,-0.02,0.00"
"78297,0.17,1.34,-9.80,0.04,-0.02,0.00"
"78300,0.09,1.33,-9.80,0.04,-0.02,0.00"
"78304,0.09,1.22,-9.74,0.04,-0.02,0.00"
"78308,0.15,0.99,-9.75,0.04,-0.01,0.00"
"78312,0.50,-1.00,-9.83,0.08,0.02,-0.01"
"78400,-1.02,4.14,-9.06,0.05,-0.01,0.19"
"78405,-0.78,3.87,-10.60,0.21,-0.11,0.15"
"78410,-0.56,3.22,-12.44,0.22,-0.10,0.14"
"78415,-0.33,3.48,-12.56,0.13,-0.01,0.14"
"78420,0.27,4.16,-11.40,0.01,-0.00,0.17"
"78424,0.88,4.57,-10.94,0.02,-0.03,0.17"
"78430,1.23,5.45,-10.88,0.06,-0.06,0.14"
"78434,1.55,6.12,-11.08,0.03,-0.05,0.13"
"78437,1.93,6.62,-10.93,-0.03,-0.01,0.13"
"78441,2.03,6.91,-10.29,-0.09,0.03,0.13"
"78446,2.21,7.62,-9.68,-0.15,0.05,0.11"
"78454,2.09,7.74,-8.44,-0.19,0.04,0.10"
"78459,1.72,7.30,-8.07,-0.20,0.02,0.08"
"78464,1.44,6.27,-7.98,-0.20,-0.01,0.08"
"78468,1.35,5.35,-8.35,-0.19,-0.03,0.06"
"78474,1.34,3.46,-9.20,-0.18,0.00,0.03"
"78477,0.94,2.34,-9.44,-0.22,0.06,0.00"
"78481,0.52,1.92,-9.04,-0.27,0.10,0.00"
"78486,0.11,1.23,-8.49,-0.34,0.09,0.04"
"78490,-0.14,0.88,-8.19,-0.33,0.07,0.05"
"78497,-0.56,0.62,-8.45,-0.28,0.04,0.03"
"78501,-0.77,0.49,-8.52,-0.29,0.05,0.04"
"78504,-0.68,0.61,-8.46,-0.32,0.06,0.04"
"78508,-0.66,0.93,-8.36,-0.34,0.07,0.04"
"78512,-0.49,1.57,-8.45,-0.35,0.07,0.05"
"78516,-0.29,2.54,-8.82,-0.38,0.07,0.05"
"78520,0.14,3.36,-9.03,-0.39,0.08,0.06"
"78524,0.51,4.04,-9.04,-0.43,0.09,0.06"
"78530,0.91,4.53,-9.20,-0.44,0.10,0.06"
"78533,1.02,4.41,-9.35,-0.43,0.09,0.05"
"78538,1.24,4.27,-9.93,-0.42,0.09,0.04"
"78541,1.22,3.90,-10.28,-0.43,0.09,0.03"
"78545,1.07,3.68,-10.59,-0.45,0.10,0.03"
"78549,0.91,3.40,-10.76,-0.48,0.11,0.04"
"78553,0.93,3.08,-10.84,-0.49,0.11,0.03"
"78558,0.63,2.76,-11.08,-0.50,0.11,0.03"
"78564,0.53,2.18,-11.27,-0.50,0.12,0.03"
"78568,0.51,1.81,-11.03,-0.51,0.12,0.03"
"78571,0.33,1.56,-11.14,-0.51,0.12,0.03"
"78575,0.07,1.27,-11.17,-0.51,0.12,0.03"
"78580,0.02,0.92,-10.83,-0.51,0.12,0.03"
"78585,0.12,1.08,-11.03,-0.51,0.12,0.03"
"78590,-0.06,1.11,-10.74,-0.53,0.12,0.04"
"78595,0.00,1.16,-10.57,-0.53,0.12,0.04"
"78599,-0.13,1.43,-10.49,-0.52,0.11,0.04"
"78605,-0.27,1.35,-10.34,-0.51,0.09,0.05"
"78611,-0.31,1.26,-10.66,-0.51,0.10,0.04"
"78615,-0.25,1.44,-10.48,-0.52,0.12,0.03"
"78620,-0.02,1.34,-10.33,-0.53,0.12,0.04"
"78624,0.16,1.25,-10.38,-0.52,0.12,0.04"
"78629,0.29,0.97,-10.24,-0.51,0.12,0.03"
"78633,0.27,0.79,-10.24,-0.50,0.12,0.03"
"78638,0.36,0.50,-10.28,-0.49,0.11,0.03"
"78642,0.29,0.15,-10.19,-0.48,0.12,0.03"
"78646,0.20,-0.31,-10.16,-0.47,0.11,0.04"
"78650,0.00,-0.59,-10.18,-0.45,0.11,0.04"
"78655,-0.13,-0.93,-10.08,-0.43,0.10,0.04"
"78659,-0.46,-1.19,-9.88,-0.41,0.09,0.04"
"78663,-0.68,-1.40,-9.84,-0.40,0.09,0.05"
"78667,-0.78,-1.46,-9.84,-0.37,0.07,0.05"
"78671,-0.90,-1.67,-9.88,-0.36,0.07,0.05"
"78675,-1.00,-1.65,-9.82,-0.35,0.07,0.05"
"78679,-1.00,-1.73,-9.88,-0.33,0.07,0.05"
"78683,-1.16,-1.60,-9.88,-0.31,0.06,0.05"
"78687,-1.02,-1.65,-9.92,-0.30,0.06,0.06"
"78690,-0.97,-1.73,-9.79,-0.28,0.06,0.06"
"78694,-0.84,-1.77,-9.75,-0.25,0.05,0.05"
"78698,-0.78,-1.66,-9.84,-0.23,0.05,0.05"
"78703,-0.76,-1.78,-9.62,-0.21,0.03,0.06"
"78707,-0.56,-1.81,-9.57,-0.19,0.02,0.06"
"78711,-0.65,-1.62,-9.58,-0.16,0.02,0.06"
"78714,-0.67,-1.56,-9.39,-0.15,0.01,0.06"
"78721,-0.73,-1.67,-9.38,-0.11,-0.00,0.07"
"78725,-0.62,-1.76,-9.29,-0.08,0.00,0.07"
"78729,-0.65,-1.82,-9.27,-0.06,-0.00,0.07"
"78757,-1.00,-1.99,-9.08,0.11,-0.05,0.08"
"78761,-0.82,-1.68,-10.01,0.11,-0.05,0.08"
"78766,-0.55,-1.20,-9.52,0.09,-0.03,0.09"
"78770,-0.62,-0.75,-9.38,0.10,-0.05,0.10"
"78776,-0.54,-0.64,-9.93,0.16,-0.09,0.10"
"78781,-0.61,-0.47,-9.87,0.20,-0.10,0.09"
"78786,-0.65,-0.17,-10.41,0.20,-0.09,0.09"
"78790,-0.52,-0.12,-10.17,0.19,-0.08,0.10"
"78796,-0.18,-0.13,-10.20,0.21,-0.09,0.10"
"78800,-0.30,0.08,-10.42,0.24,-0.09,0.09"
"78806,-0.11,0.01,-10.35,0.26,-0.11,0.09"
