millis, a_x, a_y, a_z, g_x, g_y, g_z
517268,2.29,1.61,-10.94,-0.18,-0.4,0.52
517272,2.41,1.83,-10.83,-0.19,-0.41,0.54
517277,2.52,2.03,-10.55,-0.18,-0.43,0.56
517283,2.82,1.91,-10.6,-0.18,-0.41,0.56
517288,2.95,1.59,-10.46,-0.19,-0.38,0.55
517293,2.98,1.25,-9.99,-0.18,-0.35,0.55
517298,2.93,0.95,-9.9,-0.17,-0.34,0.55
517303,2.91,1.11,-9.6,-0.17,-0.34,0.57
517309,2.81,1.44,-9.74,-0.18,-0.32,0.56
517313,2.86,1.45,-9.68,-0.18,-0.3,0.56
517318,2.98,1.28,-9.48,-0.19,-0.27,0.55
517322,2.83,1.17,-9.56,-0.19,-0.25,0.55
517327,3.06,1.06,-9.66,-0.18,-0.24,0.56
517332,2.97,0.95,-9.44,-0.18,-0.22,0.55
517336,3.22,0.93,-9.46,-0.17,-0.19,0.55
517342,3.31,0.91,-9.8,-0.17,-0.16,0.55
517346,3.67,0.77,-9.32,-0.17,-0.13,0.54
517352,3.84,0.81,-9.5,-0.17,-0.09,0.54
517356,3.88,0.61,-9.41,-0.16,-0.07,0.54
517362,4.08,0.52,-9.53,-0.15,-0.05,0.54
517366,4.01,0.64,-9.41,-0.14,-0.03,0.54
517371,4.03,0.54,-9.37,-0.14,-0.01,0.54
517388,3.47,0.05,-9.54,-0.1,0.07,0.54
517393,3.35,-0.09,-9.36,-0.09,0.1,0.54
517399,3.15,-0.15,-9.42,-0.07,0.12,0.54
517403,3.17,-0.07,-9.55,-0.06,0.14,0.54
517408,2.92,0.02,-9.5,-0.05,0.16,0.54
517412,2.79,0.12,-9.38,-0.04,0.17,0.54
517417,2.83,0.31,-9.32,-0.03,0.19,0.54
517421,2.75,0.36,-9.39,-0.02,0.22,0.54
517426,2.57,0.21,-9.51,-0.02,0.23,0.54
517430,2.51,0.24,-9.48,0,0.24,0.54
517434,2.5,0.4,-9.56,0,0.26,0.53
517439,2.47,0.38,-9.73,0.01,0.27,0.53
517443,2.45,0.33,-9.94,0.02,0.29,0.53
517447,2.45,0.36,-10.16,0.02,0.31,0.52
517453,2.12,0.32,-9.78,0.04,0.32,0.51
517458,2.26,0.35,-10.73,0.06,0.31,0.53
517463,2.12,-0.29,-10.17,0.06,0.34,0.52
517467,1.73,0.14,-10.59,0.09,0.35,0.52
517473,1.23,0.06,-10.64,0.1,0.31,0.54
517477,1,0.24,-10.8,0.12,0.31,0.53
517483,0.45,0.59,-10.77,0.13,0.31,0.52
517487,0.29,0.83,-10.89,0.12,0.32,0.53
517493,0.06,0.93,-10.68,0.13,0.32,0.53
517497,0.05,1.07,-10.57,0.14,0.32,0.52
517502,-0.13,1.1,-10.46,0.14,0.31,0.52
517506,-0.22,1,-10.3,0.15,0.31,0.51
517511,-0.2,1.26,-10.16,0.16,0.3,0.51
517515,-0.35,1.32,-10.04,0.15,0.29,0.51
517520,-0.67,1.35,-9.97,0.15,0.27,0.52
517524,-0.71,1.44,-9.82,0.16,0.26,0.51
517528,-0.91,1.53,-9.71,0.16,0.25,0.51
517533,-1.09,1.57,-9.71,0.15,0.23,0.51
517537,-1.32,1.47,-9.46,0.16,0.22,0.51
517541,-1.25,1.5,-9.46,0.16,0.21,0.51
517546,-1.51,1.52,-9.4,0.16,0.19,0.51
517551,-1.55,1.55,-9.5,0.16,0.17,0.51
517555,-1.62,1.45,-9.52,0.15,0.16,0.5
517559,-1.64,1.46,-9.49,0.15,0.14,0.5
517564,-1.78,1.65,-9.6,0.15,0.12,0.5
517588,-1.71,2.49,-9.66,0.11,0.02,0.5
517651,0.27,2.32,-9.37,-0.03,-0.17,0.47
517655,-0.24,2.35,-9.03,-0.02,-0.2,0.47
517660,0.03,3.04,-9.9,-0.04,-0.21,0.47
517664,-0.27,2.87,-9.36,-0.07,-0.19,0.47
517669,-0.12,2.62,-9.64,-0.07,-0.21,0.47
517676,-0.01,2.54,-9.77,-0.09,-0.21,0.46
517681,0.27,2.6,-10.09,-0.1,-0.22,0.46
517686,0.09,2.63,-10.17,-0.11,-0.22,0.46
517690,0.61,2.66,-10.4,-0.12,-0.22,0.46
517695,0.78,2.61,-10.55,-0.14,-0.2,0.45
517700,1.09,2.5,-10.54,-0.15,-0.19,0.45
517710,1.45,1.98,-10.56,-0.15,-0.21,0.44
517715,1.57,1.82,-10.42,-0.15,-0.21,0.45
517756,2.83,0.79,-9.35,-0.16,-0.09,0.43
517761,2.58,0.78,-9.41,-0.14,-0.11,0.45
517767,2.1,0.85,-9.47,-0.14,-0.09,0.45
517773,2.01,0.64,-9.35,-0.14,-0.07,0.44
517777,2.33,0.64,-9.85,-0.13,-0.04,0.43
517783,2.48,0.78,-9.6,-0.13,-0.01,0.42
517787,2.89,0.9,-9.48,-0.12,0,0.43
517793,2.84,0.9,-10.02,-0.12,0.02,0.44
517797,2.8,0.83,-9.79,-0.12,0.03,0.43
517803,2.6,0.58,-9.72,-0.1,0.04,0.44
517807,2.84,0.26,-10.02,-0.09,0.06,0.44
517812,3.07,0.14,-10.13,-0.08,0.1,0.42
517816,3.15,0.01,-9.59,-0.08,0.13,0.43
517821,3.21,-0.26,-10,-0.06,0.15,0.43
517825,3,-0.41,-9.82,-0.04,0.15,0.46
517830,2.91,-0.53,-9.47,-0.02,0.14,0.48
517835,2.61,-0.01,-9.65,-0.02,0.14,0.48
517839,2.45,0.13,-9.71,-0.01,0.15,0.48
517844,2.08,0.46,-9.55,0,0.17,0.47
517848,1.45,0.68,-9.47,0.01,0.17,0.48
517853,1.27,0.8,-9.5,0.02,0.15,0.5
517857,1.13,1.11,-9.72,0.02,0.15,0.5
517862,1.3,1.09,-9.88,0.01,0.19,0.48
517866,1.46,0.33,-9.64,0.02,0.24,0.46
517870,1.63,-0.09,-9.65,0.04,0.26,0.45
517875,1.65,-0.29,-9.9,0.07,0.24,0.46
517882,1.59,0.3,-9.85,0.07,0.23,0.49
517887,1.17,0.45,-9.94,0.07,0.22,0.49
517891,0.92,0.61,-10.17,0.09,0.21,0.49
517895,0.83,0.81,-10.38,0.1,0.23,0.49
517900,1,0.65,-10.2,0.09,0.24,0.48
517904,0.67,0.72,-10.52,0.11,0.24,0.47
517909,0.91,0.48,-10.83,0.12,0.25,0.49
517913,1.21,0.17,-10.18,0.11,0.27,0.48
517918,0.56,0.54,-10.36,0.13,0.24,0.48
517922,0.45,0.53,-10.41,0.15,0.2,0.5
517927,0.37,0.85,-10.36,0.15,0.21,0.49
517932,-0.12,1.1,-10.23,0.15,0.2,0.5
517936,-0.61,1.24,-9.92,0.15,0.18,0.51
517941,-0.63,1.36,-10.2,0.17,0.16,0.51
517946,-0.34,1.77,-9.86,0.15,0.19,0.49
517951,-0.59,1.78,-9.68,0.14,0.19,0.49
517957,-0.48,1.61,-9.72,0.16,0.17,0.5
517961,-0.44,1.58,-9.71,0.15,0.16,0.49
517967,-0.64,1.48,-9.52,0.15,0.15,0.49
517971,-0.22,1.34,-9.93,0.15,0.14,0.49
517975,-0.34,1.69,-9.49,0.15,0.14,0.48
517980,-0.59,1.32,-9.31,0.15,0.11,0.5
517984,-0.46,1.67,-10.25,0.15,0.09,0.5
517989,-0.78,2.03,-9.32,0.14,0.09,0.5
517993,-0.77,2.25,-9.35,0.13,0.07,0.51
517998,-1.26,2.46,-9.85,0.12,0.05,0.51
518002,-1,2.3,-9.43,0.12,0.03,0.51
518007,-1.23,2.38,-9.48,0.12,0.03,0.5
518011,-1.24,2.35,-9.83,0.1,0.02,0.5
518016,-1.15,2.11,-9.31,0.1,0,0.5
518022,-1.15,2.59,-9.87,0.09,-0.02,0.5
518026,-0.76,2.59,-9.7,0.07,-0.02,0.51
518030,-0.73,2.72,-9.1,0.06,-0.02,0.5
518035,-0.81,2.94,-9.71,0.06,-0.06,0.5
518039,-0.71,2.88,-9.85,0.04,-0.07,0.51
518044,-0.63,2.51,-9.15,0.03,-0.07,0.5
518048,-0.56,2.79,-9.8,0.03,-0.09,0.5
518053,-0.73,2.81,-9.82,0.01,-0.09,0.51
518065,-0.58,2.57,-9.52,-0.01,-0.12,0.5
518070,-0.25,2.04,-9.1,-0.02,-0.14,0.51
518114,0.75,2.1,-10.01,-0.09,-0.18,0.51
518118,0.63,1.72,-9.89,-0.09,-0.19,0.51
518123,0.86,1.96,-10.56,-0.09,-0.21,0.51
518128,0.59,1.86,-9.61,-0.1,-0.19,0.51
518133,1,1.97,-10.47,-0.11,-0.2,0.51
518137,1,1.78,-10.08,-0.11,-0.18,0.5
518143,1.37,1.53,-10,-0.11,-0.17,0.5
518147,1.22,1.3,-10.23,-0.11,-0.17,0.51
518153,1.42,1.09,-9.85,-0.11,-0.18,0.51
518157,1.25,1.3,-9.9,-0.11,-0.18,0.51
518163,1.21,1.33,-9.96,-0.11,-0.18,0.51
518167,1.17,1.27,-9.83,-0.11,-0.17,0.51
518173,1.54,1.29,-9.84,-0.11,-0.15,0.51
518177,1.75,1.07,-9.69,-0.11,-0.14,0.51
518182,1.78,1,-9.8,-0.11,-0.14,0.5
518187,1.73,1.16,-9.75,-0.11,-0.13,0.5
518191,1.92,1.11,-9.8,-0.11,-0.13,0.51
518196,1.71,1.04,-9.77,-0.1,-0.12,0.51
518201,1.82,0.95,-9.81,-0.1,-0.11,0.51
518205,2.03,0.93,-9.83,-0.1,-0.1,0.51
518210,1.96,0.86,-9.72,-0.09,-0.08,0.51
518214,1.98,0.65,-9.63,-0.08,-0.08,0.51
518219,1.86,0.63,-9.75,-0.08,-0.07,0.5
518224,1.85,0.56,-9.72,-0.07,-0.07,0.51
518230,1.73,0.52,-9.71,-0.07,-0.06,0.51
518235,1.9,0.56,-9.83,-0.06,-0.05,0.51
518240,1.79,0.5,-9.73,-0.05,-0.03,0.51
518245,1.99,0.43,-9.71,-0.04,-0.02,0.51
518249,1.88,0.42,-9.58,-0.04,-0.02,0.51
518254,2.02,0.44,-9.65,-0.03,0,0.51
518259,1.91,0.43,-9.67,-0.02,0.01,0.51
518265,1.94,0.43,-9.63,-0.01,0.01,0.51
518270,1.91,0.38,-9.68,0,0.02,0.52
518275,1.91,0.34,-9.75,0.01,0.04,0.51
518280,1.79,0.3,-9.78,0.01,0.04,0.52
518285,1.64,0.31,-9.71,0.03,0.05,0.52
518290,1.6,0.39,-9.84,0.03,0.05,0.52
518294,1.37,0.26,-9.78,0.04,0.06,0.52
518299,1.51,0.25,-9.78,0.05,0.07,0.52
518304,1.43,0.43,-10.03,0.06,0.07,0.52
518309,1.35,0.41,-9.83,0.07,0.08,0.52
518313,1.2,0.54,-9.97,0.08,0.08,0.52
518319,1.09,0.74,-9.97,0.09,0.08,0.52
518323,1.17,0.62,-9.88,0.09,0.08,0.52
518328,0.98,0.46,-10.09,0.1,0.09,0.52
518333,0.86,0.19,-10.11,0.11,0.09,0.53
518338,1.12,0.43,-9.98,0.13,0.09,0.51
518342,0.89,0.95,-9.96,0.12,0.09,0.52
518346,0.42,0.55,-9.85,0.13,0.07,0.53
518351,0.44,0.78,-10.06,0.15,0.06,0.53
518355,0.4,1.43,-10.06,0.14,0.06,0.52
518359,0.49,1.6,-9.81,0.12,0.07,0.53
518364,0.37,1.36,-9.9,0.13,0.07,0.52
518368,0.43,1.33,-9.84,0.15,0.06,0.51
518372,0.3,1.6,-9.92,0.14,0.07,0.51
518378,0.12,1.4,-9.67,0.13,0.06,0.53
518382,-0.09,1.19,-9.8,0.15,0.04,0.52
518386,0.01,1.6,-9.99,0.15,0.03,0.51
518391,-0.06,1.79,-9.83,0.13,0.03,0.52
518395,-0.23,1.79,-9.83,0.13,0.02,0.52
518399,-0.38,1.84,-9.89,0.14,0.01,0.51
518404,-0.24,2.06,-10.03,0.13,0.01,0.51
518408,-0.19,2.08,-9.76,0.11,0.01,0.51
518473,-0.26,2.45,-9.42,0,-0.12,0.49
518477,-0.16,2.43,-9.49,0,-0.13,0.49
518482,-0.02,2.34,-9.57,-0.02,-0.13,0.49
518488,-0.09,2.31,-9.55,-0.03,-0.14,0.48
518494,0.02,2.45,-9.7,-0.04,-0.16,0.49
518498,-0.13,2.4,-9.71,-0.05,-0.16,0.48
518503,-0.03,2.34,-9.75,-0.06,-0.16,0.48
518508,0.11,2.32,-9.63,-0.07,-0.16,0.48
518512,0.17,2.2,-9.8,-0.07,-0.17,0.48
518517,0.36,2.21,-9.78,-0.08,-0.17,0.48
518521,0.24,2.28,-9.62,-0.09,-0.19,0.48
518526,0.05,2.4,-9.78,-0.09,-0.2,0.48
518532,0.27,2.1,-9.85,-0.11,-0.19,0.48
518536,0.31,1.86,-9.65,-0.11,-0.19,0.47
518540,0.31,1.81,-9.94,-0.11,-0.21,0.48
518546,0.48,1.68,-10.2,-0.12,-0.21,0.48
518552,0.12,0.86,-10.08,-0.1,-0.23,0.5
518556,0.74,1.51,-10.26,-0.13,-0.2,0.47
518562,0.87,0.87,-10.13,-0.13,-0.21,0.5
518566,1.13,0.9,-9.98,-0.12,-0.2,0.48
518572,1.37,0.85,-9.97,-0.12,-0.19,0.49
518576,1.55,0.88,-10.1,-0.12,-0.17,0.51
518582,1.9,0.16,-9.74,-0.11,-0.19,0.53
518586,1.82,0.1,-9.84,-0.1,-0.18,0.51
518592,1.18,-0.33,-9.6,-0.09,-0.2,0.52
518596,1.76,-0.29,-10.5,-0.07,-0.19,0.51
518602,1.61,0.36,-9.78,-0.1,-0.16,0.51
518606,1.67,0.1,-9.87,-0.1,-0.19,0.53
518611,1.45,0.49,-9.61,-0.08,-0.17,0.51
518616,2.17,0.38,-9.92,-0.08,-0.17,0.51
518620,2.02,-0.28,-9.75,-0.08,-0.12,0.49
518625,2.34,0.33,-9.83,-0.06,-0.1,0.47
518630,1.86,0.11,-9.38,-0.07,-0.12,0.49
518635,1.54,0.31,-9.76,-0.04,-0.16,0.49
518640,1.56,0.65,-9.94,-0.04,-0.13,0.49
518645,1.35,0.14,-9.76,-0.05,-0.1,0.48
518650,1.56,0,-9.89,-0.03,-0.1,0.47
518655,1.63,0.05,-9.83,-0.02,-0.09,0.47
518660,1.74,0.21,-9.68,-0.02,-0.08,0.48
518665,1.96,0.37,-9.77,-0.01,-0.08,0.48
518669,1.74,0.7,-9.93,0,-0.09,0.47
518677,1.67,0.62,-9.87,0,-0.06,0.46
518684,1.43,0.73,-9.91,0.02,-0.06,0.47
518690,1.51,0.65,-9.9,0.02,-0.05,0.47
518694,1.45,0.68,-9.79,0.02,-0.04,0.46
518698,1.39,0.4,-9.77,0.03,-0.04,0.45
518703,1.31,0.56,-9.97,0.03,-0.04,0.45
518707,1.31,0.5,-9.82,0.04,-0.04,0.45
518712,1.26,0.62,-9.79,0.05,-0.04,0.45
518716,1.19,0.83,-9.95,0.05,-0.03,0.45
518721,1.39,0.73,-9.83,0.05,-0.02,0.44
518725,1.14,0.81,-9.93,0.05,-0.01,0.44
518730,1.15,0.77,-9.93,0.06,-0.02,0.44
518735,1.16,0.78,-9.85,0.06,-0.02,0.43
518740,1.05,0.75,-10.1,0.06,-0.01,0.43
518745,0.96,0.33,-9.88,0.07,-0.01,0.42
518750,1.05,0.58,-9.81,0.08,0,0.41
518755,0.75,0.85,-9.91,0.09,-0.03,0.41
518760,0.76,0.61,-10.11,0.09,-0.03,0.41
518764,0.84,1.04,-9.93,0.09,-0.01,0.4
