millis,a_x, a_y, a_z, g_x, g_y, g_z
808264,1.1,2.1,-10.06,0.03,-0.01,-0.14
808269,1.07,1.92,-9.88,0.03,-0.01,-0.14
808273,1.04,1.86,-9.71,0.03,0,-0.14
808278,1.04,1.63,-9.83,0.02,0,-0.14
808286,0.9,1.47,-9.74,0.02,0,-0.14
808379,0.62,-0.27,-9.95,0.14,-0.03,-0.12
808384,0.6,-0.17,-9.9,0.14,-0.02,-0.12
808388,0.63,-0.09,-9.77,0.15,-0.03,-0.11
808393,0.53,0.05,-9.69,0.17,-0.03,-0.11
808397,0.68,0.03,-9.87,0.18,-0.04,-0.11
808403,0.56,0.23,-9.62,0.19,-0.03,-0.12
808409,0.59,0.46,-9.85,0.2,-0.04,-0.11
808414,0.49,0.31,-9.86,0.2,-0.05,-0.1
808418,0.53,0.35,-9.95,0.22,-0.04,-0.11
808423,0.57,0.48,-9.74,0.23,-0.05,-0.11
808440,0.82,0.37,-9.94,0.26,-0.05,-0.11
808445,0.88,0.46,-9.92,0.26,-0.05,-0.1
808450,0.96,0.58,-9.85,0.27,-0.06,-0.1
808454,0.93,0.88,-10.01,0.28,-0.05,-0.11
808524,1.46,1.79,-9.86,0.3,-0.05,-0.1
808529,1.42,1.83,-9.94,0.29,-0.03,-0.1
808533,1.32,1.77,-9.95,0.29,-0.04,-0.1
808538,1.08,1.89,-9.88,0.29,-0.05,-0.1
808542,0.94,1.94,-9.85,0.28,-0.05,-0.09
808548,0.7,1.75,-9.99,0.28,-0.04,-0.1
808552,0.61,1.87,-9.92,0.28,-0.04,-0.1
808559,0.7,2.07,-9.86,0.27,-0.05,-0.1
808563,0.81,2.26,-9.99,0.26,-0.04,-0.1
808568,1,2.59,-9.8,0.23,-0.02,-0.11
808574,1.1,2.58,-9.44,0.24,-0.04,-0.11
808582,-0.44,-6.17,-8.31,0.47,0.02,-0.18
808587,-4.12,-14.56,-4.25,1.11,-0.22,-0.18
808593,-3.07,-10.26,-17.37,1.04,-0.13,-0.25
808598,5.77,11.67,-22.18,0.17,-0.11,0.05
808603,9.75,25.84,-21.67,-0.53,0.99,0.28
808607,-3.03,20.86,-1.92,-0.32,1.03,0.29
808612,-2.16,25.67,-2.14,0.83,0.74,0.21
808618,1.11,22.17,0.59,0.19,-0.09,0.48
808622,8.48,27.56,-12.7,-0.09,-0.97,1
808627,9.89,16.46,-7.66,0.23,-0.71,0.92
808632,5.62,18.1,-9.71,0.28,-0.38,0.65
808636,6.4,14.31,-5.3,-0.41,-0.04,0.79
808642,4.31,11.17,-3.21,-0.28,-0.23,0.77
808647,2.68,8.48,-2.65,-0.15,-0.4,0.79
808651,1.7,5.34,-3.96,-0.13,-0.64,0.91
808656,2.23,1.7,-7.65,0.01,-0.74,0.93
808660,2.33,-1.33,-12.5,0.18,-0.62,0.92
808665,3.26,-7.96,-13.47,0.11,-0.02,0.72
808670,-0.19,-4.71,-10.83,-0.24,0.09,0.64
808676,-1.86,-2.68,-11.48,-0.56,0.2,0.76
808681,-2.29,-3.43,-9.87,-0.16,-0.11,0.81
808686,-2.64,-2.94,-11.27,0.07,-0.21,0.75
808690,-2.66,-3.42,-10.58,-0.05,-0.13,0.78
808695,-1.6,-1.74,-9.46,-0.12,-0.06,0.72
808700,-0.11,1.21,-9.58,-0.17,-0.01,0.7
808705,0.81,3.03,-9.16,-0.17,-0.01,0.7
808711,2.79,5.93,-10.67,-0.19,0.01,0.69
808716,3.65,7.75,-9.51,-0.27,0.08,0.69
808722,4.21,9.32,-9.15,-0.32,0.1,0.68
808729,4.22,8.44,-8.74,-0.32,0,0.7
808734,4.32,7.35,-9.59,-0.32,-0.08,0.72
808738,3.68,5.17,-9.95,-0.28,-0.12,0.73
808743,3.1,2.93,-11.14,-0.25,-0.12,0.73
808747,2.13,0.2,-11.86,-0.26,-0.06,0.72
808753,0.62,-1.82,-11.36,-0.31,0.05,0.69
808758,-0.34,-2.05,-10.68,-0.35,0.07,0.69
808763,-1.26,-2.48,-10.07,-0.32,0.03,0.71
808770,-1.86,-2.29,-9.87,-0.26,-0.01,0.71
808775,-1.85,-1.59,-9.4,-0.27,-0.01,0.71
808781,-1.46,-0.91,-9.12,-0.25,-0.02,0.7
808786,-0.72,0.12,-9.32,-0.24,-0.02,0.69
808790,0.25,1.29,-9.51,-0.27,0,0.68
808795,1.34,2.47,-9.39,-0.31,0.05,0.68
808799,1.96,3.38,-9.35,-0.31,0.06,0.67
808803,2.41,3.45,-9.31,-0.28,0.03,0.67
808808,2.68,3.33,-9.9,-0.26,-0.01,0.69
808812,2.57,3.18,-10.4,-0.27,0,0.7
808817,2.17,3.12,-10.28,-0.31,0.02,0.7
808823,1.62,2.42,-10.59,-0.31,0.02,0.7
808827,1.18,1.83,-10.7,-0.31,0.03,0.7
808832,0.52,0.81,-10.93,-0.26,-0.01,0.7
808837,-0.37,-0.56,-11.23,-0.24,-0.01,0.7
808842,-0.8,-1.14,-11.02,-0.25,0,0.7
808847,-1.1,-1.37,-10.52,-0.25,-0.01,0.7
808851,-1.25,-1.51,-10,-0.22,-0.03,0.7
808858,-1.09,-1.7,-9.81,-0.18,-0.04,0.69
808865,0.18,-0.86,-9.35,-0.18,-0.02,0.68
808870,0.82,-0.21,-9.25,-0.17,-0.03,0.69
808875,1.26,0.51,-9.21,-0.17,-0.02,0.7
808879,1.66,0.88,-8.96,-0.16,-0.02,0.7
808884,1.71,1.2,-8.54,-0.15,-0.03,0.7
808888,1.69,1.69,-9.06,-0.14,-0.04,0.7
808896,1.47,1.45,-8.6,-0.15,-0.03,0.71
808900,1.36,1.32,-9,-0.13,-0.02,0.7
808905,0.87,0.76,-8.97,-0.15,-0.01,0.7
808909,0.47,0.45,-9.27,-0.14,-0.02,0.71
808914,-0.32,-0.21,-9.41,-0.1,-0.06,0.71
808918,-0.82,-0.8,-9.89,-0.06,-0.08,0.71
808923,-1.07,-1.32,-10.16,-0.06,-0.07,0.7
808928,-1.13,-1.53,-10.24,-0.07,-0.05,0.69
808934,-1.03,-1.48,-10.15,-0.04,-0.08,0.7
808939,-0.74,-1.44,-10.31,0,-0.1,0.7
808946,-0.16,-1.19,-10.68,0.02,-0.09,0.69
808951,0.27,-1,-10.84,0.04,-0.1,0.69
808956,0.52,-0.68,-10.76,0.06,-0.11,0.7
808961,0.72,0.04,-10.74,0.07,-0.12,0.7
808965,1,0.56,-10.39,0.07,-0.12,0.7
808971,1.09,1.42,-10.29,0.07,-0.12,0.7
808976,1.25,1.91,-9.83,0.06,-0.12,0.7
808981,0.94,1.87,-9.06,0.09,-0.15,0.7
808985,0.81,1.29,-9.41,0.1,-0.15,0.71
808990,0.52,0.67,-9.18,0.08,-0.12,0.7
808994,0.22,0.33,-8.94,0.11,-0.15,0.69
808999,-0.58,0.51,-9.35,0.12,-0.18,0.7
809003,-0.67,0.29,-9.33,0.12,-0.2,0.71
809010,-0.25,0.84,-9.73,0.12,-0.16,0.67
809014,0.17,1.09,-9.73,0.11,-0.15,0.66
809019,0.64,0.92,-9.95,0.11,-0.16,0.66
809024,0.94,0.63,-10.13,0.13,-0.17,0.66
809028,1.25,1.03,-10.52,0.13,-0.16,0.66
809033,1.56,1.36,-10.43,0.12,-0.16,0.66
809037,1.7,1.65,-10.49,0.11,-0.16,0.66
809042,1.71,2.31,-10.5,0.11,-0.16,0.66
809046,1.84,2.88,-10.59,0.09,-0.15,0.66
809051,1.76,3.28,-10.25,0.08,-0.14,0.65
809055,1.71,3.48,-10.12,0.07,-0.15,0.65
809060,1.86,3.81,-9.94,0.06,-0.15,0.65
809064,1.88,4.03,-9.69,0.02,-0.13,0.63
809068,1.81,4.24,-9.23,0,-0.11,0.6
809074,2,4.01,-9.22,-0.01,-0.09,0.59
809078,1.95,2.78,-8.89,-0.01,-0.1,0.6
809083,1.55,1.88,-9.27,0.02,-0.13,0.6
809088,1.48,1.33,-9.89,0,-0.12,0.61
809094,1.27,1.67,-9.17,-0.03,-0.08,0.59
809108,1.06,1.68,-9.2,-0.05,-0.06,0.57
809113,1.58,1.94,-9.18,-0.05,-0.08,0.58
809119,1.61,2.38,-9.24,-0.06,-0.05,0.56
809123,2.05,2.82,-9.77,-0.08,-0.05,0.56
809129,2.17,3.01,-9.78,-0.11,-0.01,0.54
809134,2.49,3.26,-9.85,-0.12,0,0.54
809139,2.46,2.92,-9.86,-0.12,-0.01,0.55
809145,2.38,2.43,-10.34,-0.13,0.01,0.54
809149,2.18,2.19,-10.01,-0.14,0.02,0.54
809154,1.77,2.3,-10.09,-0.15,0.02,0.54
809158,1.29,2.04,-9.99,-0.15,0.01,0.54
809163,0.96,1.74,-10.08,-0.15,0.02,0.54
809168,0.99,1.48,-10.11,-0.14,0.03,0.52
809172,0.98,1.26,-10.06,-0.15,0.04,0.51
809177,1.23,1.23,-9.87,-0.15,0.05,0.5
809181,1.4,1.28,-9.76,-0.16,0.06,0.5
809186,1.15,1.19,-9.49,-0.15,0.05,0.5
809190,1.01,1.61,-9.49,-0.15,0.04,0.51
809195,0.9,1.76,-9.42,-0.16,0.04,0.51
809200,1.05,2.1,-9.42,-0.16,0.05,0.5
809204,1.14,2.11,-9.51,-0.17,0.07,0.49
809209,1.18,2.01,-9.58,-0.18,0.07,0.48
809213,1.15,2.08,-9.7,-0.18,0.07,0.48
809218,1.24,1.95,-9.96,-0.19,0.07,0.48
809222,1.19,1.79,-10.05,-0.2,0.08,0.47
809226,1.07,1.65,-10.09,-0.2,0.08,0.47
809231,0.94,1.45,-10.22,-0.2,0.07,0.47
809235,0.69,1.15,-10.24,-0.2,0.07,0.47
809240,0.58,1,-10.17,-0.19,0.07,0.46
809244,0.49,1.02,-10.25,-0.18,0.07,0.46
809248,0.32,1,-10.26,-0.18,0.06,0.46
809253,0.02,0.97,-10.22,-0.18,0.05,0.46
809257,0.07,0.91,-10.17,-0.18,0.05,0.46
809262,0.08,0.87,-10.14,-0.17,0.05,0.45
809268,0.24,0.72,-9.79,-0.17,0.05,0.44
809273,0.48,0.62,-9.73,-0.16,0.04,0.44
809281,0.58,0.6,-9.49,-0.15,0.03,0.44
809289,0.58,0.6,-9.56,-0.14,0.03,0.44
809294,0.46,0.36,-9.49,-0.13,0.03,0.43
809299,0.4,0.39,-9.61,-0.12,0.02,0.43
809304,0.26,0.33,-9.57,-0.11,0.02,0.43
809308,0.19,0.21,-9.62,-0.1,0.01,0.43
809314,0.05,0.1,-9.67,-0.09,0,0.42
809319,0.07,0.06,-9.7,-0.08,0,0.42
809323,-0.01,0.1,-9.78,-0.07,-0.01,0.42
809328,-0.03,0.05,-9.85,-0.06,-0.01,0.41
809332,-0.06,-0.17,-9.95,-0.05,-0.01,0.41
809339,-0.08,-0.14,-10.15,-0.03,-0.04,0.41
809344,-0.16,-0.3,-9.96,-0.02,-0.04,0.4
809348,0.01,-0.29,-10.09,0,-0.04,0.4
809353,0.21,-0.36,-10.06,0.01,-0.04,0.39
809357,0.16,-0.01,-9.89,0.02,-0.05,0.39
809364,0.03,0.1,-9.91,0.03,-0.07,0.4
809369,0.21,0.5,-9.85,0.04,-0.08,0.39
809373,0.21,0.92,-10.02,0.05,-0.07,0.38
809378,0.6,0.94,-9.65,0.04,-0.08,0.38
809382,0.49,1.23,-9.69,0.05,-0.08,0.36
809387,0.61,1.32,-9.93,0.05,-0.08,0.37
809392,0.65,0.77,-9.21,0.05,-0.08,0.36
809396,0.58,0.99,-9.54,0.06,-0.1,0.35
809401,0.56,1.42,-9.83,0.06,-0.09,0.34
809405,0.75,0.97,-9.27,0.05,-0.08,0.35
809410,1.01,0.65,-9.19,0.06,-0.07,0.33
809414,0.04,0.46,-9.82,0.07,-0.09,0.35
809418,0.04,0.19,-9.74,0.08,-0.13,0.36
809423,-0.25,0.67,-9.79,0.09,-0.13,0.34
809427,0.37,0.79,-9.85,0.09,-0.1,0.32
809432,0.35,0.73,-10.08,0.09,-0.1,0.31
809436,0.8,0.91,-9.67,0.1,-0.12,0.31
809440,0.89,1.57,-9.94,0.1,-0.12,0.32
809445,1.24,1.67,-9.94,0.07,-0.11,0.32
809449,1.23,1.77,-9.87,0.08,-0.11,0.31
809454,1.14,1.86,-9.84,0.09,-0.12,0.31
809459,1.18,1.89,-10.03,0.08,-0.12,0.31
809463,1.2,1.65,-10.08,0.08,-0.11,0.29
809467,1.28,1.54,-10.08,0.08,-0.1,0.29
809517,1.3,1.69,-9.66,0.07,-0.08,0.25
809523,1.45,1.74,-9.6,0.07,-0.07,0.24
809529,1.45,1.95,-9.74,0.06,-0.06,0.24
809534,1.55,2.08,-9.67,0.05,-0.06,0.23
809539,1.6,2.15,-9.71,0.04,-0.05,0.23
809544,1.51,2.13,-9.8,0.04,-0.05,0.23
809549,1.58,2.03,-9.97,0.03,-0.04,0.22
809553,1.51,2.16,-9.94,0.03,-0.03,0.21
809558,1.52,2.12,-9.94,0.02,-0.03,0.21
809562,1.68,1.97,-9.76,0.02,-0.02,0.2
809567,1.61,1.96,-9.7,0.01,-0.02,0.2
809571,1.53,2.02,-9.69,0.01,-0.02,0.2
809577,1.5,2.09,-9.7,0,-0.01,0.19
809582,1.45,2.25,-9.71,-0.01,0,0.19
809587,1.4,1.99,-9.49,-0.01,0,0.19
809591,1.21,2.05,-9.69,-0.02,0,0.18
809596,1.26,1.9,-9.58,-0.02,0.01,0.18
809602,1.35,2.05,-9.61,-0.03,0.02,0.16
809606,1.23,1.92,-9.47,-0.04,0.02,0.16
809611,1.39,1.99,-9.55,-0.04,0.03,0.16
809615,1.28,1.89,-9.71,-0.05,0.03,0.15
809620,1.38,1.79,-9.74,-0.05,0.04,0.15
809624,1.17,1.76,-9.79,-0.06,0.04,0.15
809629,1.24,1.66,-9.89,-0.06,0.04,0.14
809633,1.11,1.52,-9.82,-0.06,0.04,0.14
809640,1.02,1.44,-9.96,-0.06,0.05,0.13
809645,1,1.37,-9.94,-0.06,0.05,0.13
809649,0.85,1.35,-9.85,-0.06,0.05,0.13
809654,0.85,1.21,-9.93,-0.06,0.05,0.12
809658,0.76,1.36,-9.96,-0.06,0.05,0.12
809664,0.74,1.31,-9.93,-0.06,0.04,0.11
809668,0.66,1.29,-9.87,-0.06,0.04,0.11
809673,0.57,1.15,-9.84,-0.05,0.04,0.11
809678,0.61,1.08,-9.94,-0.05,0.04,0.1
809682,0.58,1.04,-9.81,-0.05,0.04,0.1
809687,0.58,1.01,-9.76,-0.05,0.04,0.1
809691,0.61,1.02,-9.74,-0.05,0.04,0.09
809696,0.44,0.85,-9.57,-0.04,0.03,0.09
809700,0.33,0.77,-9.89,-0.03,0.02,0.09
809705,0.33,0.77,-9.84,-0.03,0.02,0.09
809711,0.47,0.78,-9.77,-0.03,0.02,0.08
809715,0.31,0.75,-9.8,-0.02,0.01,0.08
809720,0.32,0.71,-9.84,-0.02,0.01,0.07
809724,0.32,0.77,-9.85,-0.01,0,0.07
809729,0.26,0.84,-9.85,-0.01,0,0.07
809733,0.24,0.72,-9.8,0,0,0.07
809739,0.19,0.73,-9.81,0,-0.01,0.06
809743,0.28,0.78,-9.96,0.01,-0.02,0.06
809749,0.22,0.89,-9.67,0.01,-0.02,0.05
809753,0.4,0.75,-9.89,0.02,-0.02,0.05
809758,0.32,0.75,-9.91,0.02,-0.03,0.05
809762,0.41,0.59,-9.71,0.03,-0.03,0.05
809766,0.33,0.72,-9.75,0.04,-0.04,0.04
809771,0.39,0.69,-9.83,0.04,-0.05,0.05
809775,0.47,0.64,-9.56,0.04,-0.05,0.03
809780,0.47,0.91,-9.69,0.05,-0.05,0.03
809784,0.52,0.58,-9.76,0.05,-0.05,0.03
809788,0.41,0.55,-9.54,0.05,-0.04,0.03
809793,0.27,0.73,-9.86,0.07,-0.07,0.03
809797,0.53,0.72,-9.74,0.07,-0.07,0.03
809801,0.5,0.94,-9.71,0.08,-0.06,0.02
809806,0.36,0.82,-9.86,0.08,-0.07,0.02
809810,0.56,0.71,-9.71,0.08,-0.07,0.01
809815,0.64,0.95,-9.76,0.09,-0.08,0.01
809819,0.66,0.78,-9.85,0.09,-0.07,0.01
809823,0.56,0.72,-9.74,0.09,-0.07,0.01
809839,0.79,1.17,-10.05,0.11,-0.08,-0.01
809844,1.1,1.03,-9.82,0.11,-0.07,-0.01
809881,0.79,1.12,-9.81,0.12,-0.08,-0.04
809886,1.02,1.16,-9.86,0.12,-0.06,-0.05
809891,1.22,1.21,-9.76,0.12,-0.07,-0.05
809896,1.31,1.4,-9.78,0.13,-0.08,-0.05
809901,1.32,1.66,-9.82,0.12,-0.07,-0.05
809905,1.33,1.74,-9.83,0.11,-0.07,-0.06
809911,1.33,1.59,-9.72,0.11,-0.06,-0.06
809915,1.26,1.56,-9.9,0.11,-0.05,-0.07
809920,1.26,1.58,-9.68,0.11,-0.05,-0.07
809927,1.3,1.8,-9.81,0.11,-0.05,-0.08
809932,1.45,1.87,-9.71,0.1,-0.05,-0.09
809936,1.45,2.26,-9.78,0.09,-0.03,-0.1
809941,1.6,2.36,-9.7,0.07,-0.02,-0.1
809947,1.43,1.81,-9.44,0.08,-0.02,-0.11
809951,1.48,1.71,-9.89,0.08,-0.02,-0.11
809956,1.27,1.82,-9.52,0.07,-0.02,-0.11
809962,1.44,2.07,-10,0.07,-0.01,-0.12
809967,1.05,1.62,-9.65,0.05,0,-0.12
809971,0.96,1.79,-9.55,0.06,-0.01,-0.13
809976,1.06,1.9,-9.94,0.06,-0.02,-0.12
809980,1.51,1.76,-9.27,0.05,0.01,-0.14
809985,0.05,0.86,-8.67,0.05,0,-0.14
809990,-3.76,-6.88,-7.76,0.29,-0.2,-0.12
809995,-7.14,-8.75,-8.67,0.7,-0.47,-0.22
809999,-8.36,-5.18,-14.43,0.54,-0.54,-0.16
810004,-4.29,-0.59,-13.76,0.21,-0.35,-0.17
810008,9.56,10.6,-20.18,0.09,0.32,-0.32
810013,15.53,18.19,-14.94,-0.18,0.89,-0.33
810018,11.83,17.42,-1.9,-0.15,0.69,-0.01
810022,9.04,17.61,-2.44,0.22,-0.25,0.37
810027,10.16,19.48,-9.14,0.27,-0.8,0.64
810031,18.41,16.76,-14.18,-0.02,-0.53,0.7
810036,16.53,11.86,-6.77,-0.1,0.13,0.55
810043,11.67,11.05,-4.89,-0.17,0.02,0.65
810048,8.38,8.2,-3.46,-0.25,-0.12,0.78
810053,5.37,6.11,-4.24,-0.17,-0.27,0.81
810059,2.44,3.46,-6.33,-0.13,-0.31,0.86
810067,1.11,-1.17,-10.03,-0.09,-0.12,0.85
810072,-2.59,-3.16,-9.68,-0.18,0.12,0.73
810077,-3.4,-2,-9.84,-0.35,0.16,0.74
810082,-4.55,-2.34,-10.14,-0.34,0.11,0.75
810087,-4.29,-2.99,-11.25,-0.15,0.02,0.72
810091,-4.15,-3.3,-11.63,-0.13,0.01,0.7
810096,-3.32,-2.72,-11.13,-0.16,0.02,0.69
810102,-1.61,-0.98,-10.59,-0.14,-0.01,0.67
810108,0.17,0.02,-10.18,-0.14,0.01,0.66
810112,1.98,1.38,-10.52,-0.14,0.05,0.63
810116,3.77,3.01,-11.29,-0.16,0.07,0.63
810121,5.79,4.62,-11.58,-0.2,0.13,0.62
810125,6.54,5.45,-10.55,-0.23,0.19,0.61
810130,7.26,6.25,-10.15,-0.23,0.19,0.62
810134,7.18,6.07,-9.66,-0.22,0.17,0.65
810139,6.58,5.13,-9.97,-0.22,0.13,0.66
810143,5.16,4.57,-9.83,-0.25,0.15,0.69
810148,3.24,3.32,-9.81,-0.25,0.11,0.7
810152,1.5,1.65,-10.39,-0.19,0.08,0.7
810156,0.37,0.36,-10.8,-0.16,0.09,0.68
810161,-1.45,-1.09,-10.6,-0.18,0.14,0.66
810165,-2.29,-1.57,-10,-0.22,0.17,0.65
810170,-2.73,-1.76,-9.45,-0.21,0.16,0.65
810175,-2.65,-1.59,-9.28,-0.18,0.14,0.64
810179,-2.35,-1.3,-9.04,-0.18,0.14,0.63
810187,-0.9,-0.06,-9.07,-0.16,0.13,0.6
810192,0.43,0.74,-9.33,-0.18,0.15,0.59
810197,1.43,1.72,-9.39,-0.2,0.19,0.58
810202,2.33,2.29,-9.35,-0.2,0.18,0.58
810207,2.82,2.56,-9.89,-0.17,0.16,0.59
810212,2.96,2.57,-10.22,-0.17,0.15,0.59
810216,2.93,2.7,-10.34,-0.18,0.17,0.59
810221,2.45,2.64,-10.38,-0.19,0.18,0.59
810225,1.98,2.35,-10.59,-0.2,0.18,0.59
810231,1.24,1.88,-10.87,-0.2,0.18,0.59
810236,0.01,1.21,-10.93,-0.19,0.16,0.59
810241,-0.78,0.84,-11.17,-0.15,0.12,0.6
810245,-1.51,0.16,-11.3,-0.15,0.11,0.6
810250,-1.78,-0.18,-10.92,-0.15,0.12,0.59
810255,-1.86,-0.17,-10.26,-0.16,0.12,0.57
810259,-1.41,-0.16,-9.74,-0.15,0.11,0.56
810264,-0.74,0.08,-9.28,-0.13,0.1,0.55
810269,-0.09,0.73,-9.12,-0.13,0.09,0.55
810273,0.53,0.84,-9.15,-0.13,0.1,0.54
810278,1.14,1.25,-8.72,-0.14,0.11,0.54
810284,1.49,1.49,-8.7,-0.13,0.11,0.54
810288,1.58,1.45,-8.67,-0.13,0.1,0.55
810292,1.52,1.41,-8.75,-0.12,0.09,0.55
810297,1.2,1.34,-8.72,-0.12,0.09,0.55
810301,0.57,1.31,-8.81,-0.13,0.09,0.55
810306,0.04,0.99,-9.04,-0.12,0.08,0.55
810311,-0.52,0.72,-9.25,-0.12,0.08,0.55
810315,-0.71,0.51,-9.73,-0.1,0.06,0.54
810320,-1.04,0.27,-10.08,-0.09,0.04,0.54
810324,-1.37,-0.22,-10.26,-0.07,0.03,0.53
810329,-1.39,-0.25,-10.83,-0.07,0.02,0.52
810335,-1.33,-0.19,-10.63,-0.07,0.01,0.52
810340,-1.36,-0.11,-10.64,-0.05,-0.01,0.52
810344,-1.28,-0.11,-10.57,-0.04,-0.04,0.52
810349,-1.03,0.01,-10.51,-0.02,-0.05,0.51
810355,-0.67,0.24,-10.68,-0.01,-0.05,0.5
810359,-0.18,0.45,-10.41,0,-0.07,0.5
810364,0.19,0.7,-10.14,0,-0.07,0.49
810370,0.5,1.3,-10.03,-0.01,-0.08,0.49
810374,0.24,1.6,-9.35,0,-0.09,0.49
810379,0.56,1.36,-9.31,0.01,-0.1,0.5
810383,0.32,0.7,-8.75,0.01,-0.1,0.49
810389,0.19,0.46,-8.58,0.02,-0.1,0.47
810394,0.44,0.99,-9.37,0.02,-0.12,0.48
810398,-0.02,0.58,-8.14,0.02,-0.11,0.47
810403,0.01,0.92,-9.43,0.03,-0.13,0.47
810408,-0.41,1.19,-9.47,0.02,-0.14,0.46
810413,0.42,1.68,-9.88,0.04,-0.15,0.45
810417,0.64,1.75,-10.2,0,-0.11,0.42
810462,1.6,2.04,-8.79,0.01,-0.11,0.38
810467,1.41,2.05,-8.79,-0.01,-0.09,0.37
810472,1.64,1.72,-8.64,-0.01,-0.09,0.38
810476,1.35,1.68,-9.04,-0.01,-0.09,0.37
810481,1.22,1.51,-9.03,-0.02,-0.09,0.38
810486,1.15,1.33,-9.18,-0.02,-0.08,0.37
810491,1.25,1.36,-9.48,-0.02,-0.08,0.36
810495,1.38,1.34,-9.58,-0.02,-0.07,0.34
810501,1.54,1.45,-10.09,-0.02,-0.06,0.33
810506,1.67,1.5,-10.18,-0.02,-0.06,0.34
810510,1.73,1.7,-10.29,-0.02,-0.05,0.34
810515,1.9,1.94,-10.67,-0.02,-0.05,0.33
810519,2.05,1.92,-10.84,-0.03,-0.03,0.33
810524,2.1,1.99,-10.93,-0.04,-0.01,0.31
810529,2.12,2.04,-10.59,-0.05,0,0.31
810645,0.65,1.31,-9.49,-0.04,0.05,0.21
810652,0.64,1.5,-9.07,-0.04,0.05,0.19
810656,0.62,1.45,-8.87,-0.04,0.05,0.2
810661,0.52,1.39,-8.93,-0.05,0.05,0.2
810665,0.36,1.23,-8.84,-0.05,0.04,0.2
810670,0.36,1.25,-9.29,-0.05,0.04,0.19
810674,0.62,1.21,-9.83,-0.05,0.05,0.18
810679,0.52,1.28,-10.38,-0.05,0.06,0.16
810683,0.47,1.35,-11.05,-0.05,0.04,0.17
810688,0.43,1.41,-11.78,-0.05,0.04,0.17
810692,0.29,1.42,-11.35,-0.04,0.03,0.17
810698,0.13,1.22,-10.77,-0.04,0.02,0.17
810703,0.08,0.94,-9.73,-0.04,0,0.16
810708,-0.26,0.69,-8.59,-0.02,-0.03,0.16
810713,-0.48,0.45,-8.42,0,-0.04,0.16
810719,-0.32,0.22,-8.17,0,-0.04,0.15
810724,0.06,0.46,-8.68,-0.01,-0.01,0.14
810728,0.23,0.59,-8.88,-0.01,-0.01,0.13
810734,0.18,0.85,-9.33,0,-0.04,0.13
810738,-0.04,0.68,-9.91,0,-0.05,0.14
810743,0.08,0.9,-10.18,0,-0.04,0.13
810747,-0.28,1.07,-9.65,0.01,-0.06,0.13
810752,-0.53,0.86,-9.86,0.02,-0.08,0.14
810756,-0.34,0.64,-10.1,0.01,-0.08,0.12
810760,-0.35,0.75,-9.8,0.02,-0.07,0.1
810765,-0.04,0.77,-10.16,0.02,-0.07,0.09
810770,-0.18,0.68,-11.31,0.03,-0.09,0.1
810774,0.16,0.52,-11.27,0.04,-0.1,0.09
810779,0.14,0.88,-11.23,0.05,-0.1,0.08
810783,-0.21,0.62,-10.75,0.05,-0.14,0.1
810788,-0.37,0.49,-10.21,0.06,-0.15,0.1
810837,0.82,1.21,-9.93,0.08,-0.18,0.05
810841,0.57,1,-9.59,0.09,-0.19,0.05
810845,0.61,1.24,-9.95,0.1,-0.18,0.03
810850,0.57,1.16,-10.4,0.09,-0.17,0.03
810854,0.54,1.02,-10.74,0.1,-0.19,0.03
810859,0.86,1.45,-11.27,0.1,-0.18,0.01
810863,1.16,1.37,-11.27,0.09,-0.18,0.01
810867,1.2,1.45,-10.67,0.09,-0.17,0
810872,1.04,1.42,-10.4,0.1,-0.18,0.01
810876,0.88,1.3,-10.08,0.1,-0.2,0.01
810962,1.45,1.71,-10.29,0.07,-0.11,-0.1
810966,1.36,1.48,-10.11,0.07,-0.11,-0.11
810971,1.3,1.55,-9.94,0.07,-0.1,-0.11
810976,1.36,1.57,-9.54,0.07,-0.1,-0.12
810980,1.42,1.58,-9.51,0.07,-0.09,-0.12
810988,1.38,1.52,-9.53,0.06,-0.08,-0.13
810992,1.41,1.47,-9.49,0.06,-0.08,-0.13
810997,1.08,1.49,-9.34,0.06,-0.08,-0.14
811002,1.21,1.46,-9.14,0.06,-0.08,-0.14
811007,1.06,1.38,-9.09,0.06,-0.07,-0.15
811012,1.19,1.45,-9.07,0.06,-0.07,-0.15
811017,1.07,1.47,-9.27,0.06,-0.07,-0.16
811022,1.19,1.68,-9.67,0.05,-0.06,-0.17
811027,1.31,1.72,-10.09,0.05,-0.05,-0.17
811033,1.33,1.81,-10.38,0.05,-0.05,-0.17
811037,1.37,1.85,-10.25,0.04,-0.05,-0.17
811043,1.23,1.89,-10.1,0.04,-0.05,-0.18
811047,1.27,1.83,-10.11,0.04,-0.04,-0.18
811052,1.17,1.78,-10.22,0.03,-0.04,-0.18
811058,1.06,1.6,-10.01,0.03,-0.03,-0.19
811062,0.99,1.55,-9.92,0.03,-0.04,-0.19
811067,0.94,1.45,-10.08,0.03,-0.03,-0.19
811072,0.81,1.44,-10.15,0.02,-0.03,-0.2
811077,0.69,1.32,-9.81,0.03,-0.03,-0.2
811081,0.64,1.27,-9.75,0.03,-0.04,-0.2
811086,0.54,1.16,-9.54,0.03,-0.04,-0.2
811090,0.61,1.14,-9.34,0.03,-0.04,-0.21
811095,0.52,1,-9.27,0.03,-0.05,-0.2
811100,0.53,1,-9.4,0.03,-0.05,-0.21
